Dataset,project_name,passed_CDHIT_filter,signal_to_noise,EternaScore,GC content,Length,"Target structure, total loops","Target structure, # hairpins","Target structure, # Internal loops","Target structure, # Multiloops",# constructs,Sequence Entropy,EternaBench
Round 1,Cloud Lab 19 - Big Hairpin Loop by Eli Fisker,True,9.207500000000001,93.03888888888889,0.3821391484942887,86.0,2.0,1.0,1.0,0.0,18,0.7896883000612702,Filtered (n=12711)
Round 1,Cloud Lab 2 - Triangle of doom version 2 by dstea,True,10.353593749999998,83.66874999999999,0.33995327102803746,86.0,4.0,2.0,1.0,1.0,32,0.6629535685477508,Filtered (n=12711)
Round 1,Cloud Lab 20 - Random4 by mat747,True,4.6041269841269825,82.68888888888888,0.4969589081738613,86.0,10.0,3.0,6.0,1.0,63,0.7039890400544536,Filtered (n=12711)
Round 1,Cloud Lab 3 - A Simple Zigzag by janelle,True,6.679676923076924,91.16153846153844,0.4540618260244427,86.0,9.0,1.0,8.0,0.0,65,0.7297972292538574,Filtered (n=12711)
Round 1,Cloud Lab 4 - Random by theravin,True,8.915764705882353,88.77941176470587,0.41506322155030234,86.0,9.0,3.0,5.0,1.0,34,0.5238442065549594,Filtered (n=12711)
Round 1,Cloud Lab 5 - The Nonesuch by rnjensen45,True,8.557692307692308,88.77115384615384,0.44266714593817424,86.0,8.0,3.0,3.0,2.0,52,0.6010848312754332,Filtered (n=12711)
Round 1,Cloud Lab 6 - Cross by firedrake969,True,8.282949152542372,91.50338983050848,0.40741327419610307,86.0,5.0,3.0,1.0,1.0,59,0.7605445829521803,Filtered (n=12711)
Round 1,Cloud Lab 7 - 5 Fold Radial Asymmetrical Starfish Level 0 by Jieux,True,10.483857142857147,88.35535714285713,0.4080440587449932,86.0,6.0,5.0,0.0,1.0,56,0.5872753941166607,Filtered (n=12711)
Round 1,Cloud Lab 8 - Stellar Crossbow by jmf028,True,9.138885245901639,86.71639344262294,0.4309790102650529,86.0,7.0,2.0,4.0,1.0,61,0.7205495325416837,Filtered (n=12711)
Round 1,Cloud Lab 9 - Final Countdown by Tesla'sDisciple,True,7.709603448275866,84.18620689655172,0.47518530454398955,86.0,7.0,3.0,2.0,2.0,58,0.7105316236404944,Filtered (n=12711)
Round 10,Bistable double mutants - Shape 0,True,1.7613333333333332,82.0,0.42512077294685985,48.0,2.0,1.0,1.0,0.0,3,0.18777993355009834,Filtered (n=12711)
Round 10,Bistable hairpin mutate and map - Shape 0,True,2.2796923076923075,73.83076923076923,0.4370122630992197,48.0,2.0,1.0,1.0,0.0,13,0.3073220516874058,Filtered (n=12711)
Round 10,Chicken Leg - Reversed,True,2.4405666666666668,88.08000000000001,0.47289719626168225,86.0,6.0,3.0,2.0,1.0,30,0.7078654881258094,Filtered (n=12711)
Round 10,Double 1-3 Loop,True,1.8163636363636357,92.38863636363637,0.3880628717077315,86.0,4.0,1.0,3.0,0.0,44,0.7925933094315042,Filtered (n=12711)
Round 10,Example project..,True,3.4005454545454548,95.75151515151516,0.3908241291418862,86.0,4.0,2.0,1.0,1.0,33,0.6791986708921306,Filtered (n=12711)
Round 10,FMN Shape Test- 1st State,True,4.264142857142857,84.75714285714285,0.43591455273698265,86.0,7.0,3.0,3.0,1.0,28,0.506417525901042,Filtered (n=12711)
Round 10,FMN Shape Test- 2nd State,True,3.411894736842105,89.61315789473684,0.42892277422528285,86.0,5.0,1.0,4.0,0.0,38,0.54608114465796,Filtered (n=12711)
Round 10,G-U GAGA Tetraloop Boost,True,4.4047931034482755,82.2,0.5114405414115372,86.0,8.0,4.0,1.0,3.0,29,0.49326567174961056,Filtered (n=12711)
Round 10,Hexaloop Kd and SHAPE test,True,5.037333333333333,93.75925925925928,0.38999683444127903,96.0,5.0,4.0,0.0,1.0,27,0.533361857428824,Filtered (n=12711)
Round 10,Influenza PB2 mutant sequences - Shape 0,True,8.21,71.39999999999999,0.40196078431372545,81.0,4.0,1.0,3.0,0.0,3,0.15993923827796436,Filtered (n=12711)
Round 10,Large GU stack,True,2.929772727272727,81.43181818181819,0.4011544011544012,105.0,6.0,4.0,0.0,2.0,22,0.513834539448151,Filtered (n=12711)
Round 10,M-stable double mutants - Shape 0,True,6.192,96.46666666666665,0.42696629213483145,68.0,2.0,1.0,1.0,0.0,3,0.1702701122729551,Filtered (n=12711)
Round 10,MedLoop Double Mutants - Shape 0,True,5.909,88.9,0.40384615384615385,83.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 10,MedLoop delta Double Mutants - Shape 0,True,7.177,80.0,0.39215686274509803,81.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Neck strength analysis 3 of 3 - Weak - AUs + GUs.,True,3.36315,91.185,0.421875,91.0,5.0,3.0,1.0,1.0,20,0.5417280455934226,Filtered (n=12711)
Round 10,P5abc Mutants to Affect Folding Transitions 2,True,4.227,86.4,0.4247787610619469,92.0,1.0,1.0,0.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 0,True,0.948,90.5,0.5,95.0,7.0,2.0,4.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 1,True,2.708,85.7,0.4827586206896552,95.0,7.0,1.0,6.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 10,True,6.231,75.0,0.4396551724137931,95.0,6.0,2.0,3.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 11,True,6.086,72.6,0.45689655172413796,95.0,7.0,3.0,3.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 13,True,4.779,67.9,0.47413793103448276,95.0,7.0,3.0,3.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 14,True,4.058,75.0,0.47413793103448276,95.0,7.0,3.0,2.0,2.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 16,True,3.919,83.3,0.41379310344827586,95.0,8.0,2.0,5.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 17,True,4.289,84.5,0.43103448275862066,95.0,6.0,1.0,5.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 18,True,2.454,90.5,0.41379310344827586,95.0,7.0,1.0,6.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 19,True,4.099,92.9,0.4482758620689655,95.0,6.0,2.0,3.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 2,True,1.446,82.1,0.5172413793103449,95.0,7.0,2.0,4.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 20,True,4.053,71.4,0.4482758620689655,95.0,6.0,1.0,5.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 21,True,4.932,84.5,0.4482758620689655,95.0,5.0,2.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 23,True,6.293,76.2,0.41379310344827586,95.0,6.0,2.0,3.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 24,True,8.936,81.0,0.41379310344827586,95.0,7.0,2.0,4.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 26,True,5.059,78.6,0.4482758620689655,95.0,6.0,2.0,3.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 27,True,4.677,85.7,0.47413793103448276,95.0,6.0,3.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 28,True,4.24,84.5,0.49137931034482757,95.0,6.0,3.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 3,True,0.442,81.0,0.4827586206896552,95.0,7.0,1.0,6.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 30,True,3.1014999999999997,88.69999999999999,0.49137931034482757,95.0,6.0,3.0,2.0,1.0,2,0.04780325383172036,Filtered (n=12711)
Round 10,Permuted Loops - Shape 31,True,3.302,84.5,0.47413793103448276,95.0,6.0,3.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 33,True,6.088,85.7,0.45689655172413796,95.0,6.0,1.0,5.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 35,True,5.234,83.3,0.45689655172413796,95.0,5.0,2.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 36,True,7.605,81.0,0.4396551724137931,95.0,6.0,3.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 4,True,0.067,70.2,0.5172413793103449,95.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 5,True,0.099,70.2,0.6206896551724138,95.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Permuted Loops - Shape 7,True,0.067,75.0,0.5689655172413793,95.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 10,RPL11a Mutant Pseudouridylation Site Mutate and Map - Shape 0,True,3.001,82.1,0.3838383838383838,78.0,5.0,2.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 10,RPL11a Pseudouridylation Site Mutate and Map - Shape 0,True,5.817,86.6,0.3939393939393939,78.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Repetitious sequences,True,2.127925925925926,85.87407407407407,0.45725164416753195,86.0,7.0,1.0,6.0,0.0,27,0.7285701937896145,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 0,True,1.443,94.7,0.37383177570093457,86.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 1,True,2.994,93.3,0.4766355140186916,86.0,9.0,3.0,5.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 10,True,1.636,92.0,0.42990654205607476,86.0,5.0,2.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 11,True,4.162,90.7,0.4485981308411215,86.0,6.0,3.0,2.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 12,True,1.655,86.4,0.42592592592592593,33.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 13,True,5.2,84.7,0.38461538461538464,109.0,7.0,3.0,2.0,2.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 14,True,0.347,90.5,0.4189189189189189,53.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 17,True,1.183,95.5,0.4868421052631579,55.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 18,True,1.17075,84.0,0.43691588785046725,86.0,4.0,1.0,3.0,0.0,4,0.5217185420799206,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 19,True,2.3931,84.0,0.4121495327102804,86.0,5.0,2.0,2.0,1.0,10,0.6713227778164145,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 2,True,6.125,80.0,0.4392523364485981,86.0,7.0,3.0,2.0,2.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 20,True,3.2,97.3,0.411214953271028,86.0,6.0,2.0,3.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 3,True,2.698,90.65,0.5093457943925234,86.0,5.0,3.0,1.0,1.0,2,0.21377436409792702,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 4,True,1.464,100.0,0.2523364485981308,86.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 5,True,0.605,77.3,0.24299065420560748,86.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 6,True,6.561,92.0,0.5794392523364486,86.0,10.0,3.0,6.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 7,True,3.4,82.7,0.37383177570093457,86.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 8,True,5.155,93.3,0.3364485981308411,86.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 10,Reproducibility Lab Another Round - Shape 9,True,4.352,93.3,0.4672897196261682,86.0,8.0,1.0,7.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Reversed motor - step 1,True,2.1346874999999996,86.284375,0.4473110465116281,65.0,4.0,2.0,1.0,1.0,32,0.6486578131948644,Filtered (n=12711)
Round 10,Robot serial killer 3 - Lab killer too?,True,2.571935483870968,89.85483870967741,0.4561350618028341,86.0,6.0,3.0,1.0,2.0,31,0.638948940858837,Filtered (n=12711)
Round 10,SHAPE Profile - A-C Mismatch - Pilot Run,True,1.267842105263158,82.80000000000001,0.44493927125506066,109.0,2.0,1.0,1.0,0.0,19,0.6589117604856011,Filtered (n=12711)
Round 10,SHAPE Profile - A-G Mismatch - Pilot Run,True,1.4386666666666663,81.11428571428571,0.47435897435897434,109.0,2.0,1.0,1.0,0.0,21,0.6413409831271648,Filtered (n=12711)
Round 10,SHAPE Profile - C-A Mismatch - Pilot Run,True,1.2890624999999996,82.19999999999999,0.425,109.0,2.0,1.0,1.0,0.0,16,0.6558174281688954,Filtered (n=12711)
Round 10,SHAPE Profile - C-C Mismatch - Pilot Run,True,1.7347727272727276,82.18181818181819,0.4877622377622377,109.0,2.0,1.0,1.0,0.0,22,0.6559783092635578,Filtered (n=12711)
Round 10,SHAPE Profile - C-U Mismatch - Pilot Run,True,2.26321052631579,85.92631578947368,0.4595141700404859,109.0,2.0,1.0,1.0,0.0,19,0.6630495510129361,Filtered (n=12711)
Round 10,SHAPE Profile - G-A Mismatch - Pilot Run,True,1.1124444444444443,78.18333333333334,0.45940170940170943,109.0,2.0,1.0,1.0,0.0,18,0.6424055368583395,Filtered (n=12711)
Round 10,SHAPE Profile - U-C Mismatch - Pilot Run,True,0.84515,82.755,0.45346153846153864,109.0,2.0,1.0,1.0,0.0,20,0.6899238373018667,Filtered (n=12711)
Round 10,SHAPE Profile - U-U Mismatch - Pilot Run,True,1.8666190476190476,84.85714285714286,0.3864468864468865,109.0,2.0,1.0,1.0,0.0,21,0.6544766147083086,Filtered (n=12711)
Round 10,Single strand barcodes - Shape 0,True,2.963625,88.425,0.4348273026315789,72.5,2.625,0.875,1.75,0.0,8,,Filtered (n=12711)
Round 10,Single strand barcodes - Shape 1,True,2.8742,95.92999999999999,0.4697916666666667,75.0,4.0,3.0,0.0,1.0,10,0.6695382133615294,Filtered (n=12711)
Round 10,Single strand barcodes - Shape 2,True,4.864571428571428,92.64285714285714,0.4345238095238096,75.0,6.0,2.0,3.0,1.0,7,0.38757491079365125,Filtered (n=12711)
Round 10,Single strand barcodes - Shape 3,True,4.494833333333333,82.03333333333335,0.45532646048109965,76.0,5.0,3.0,0.0,2.0,6,0.30766801323801435,Filtered (n=12711)
Round 10,TEF1 Pseudouridylation Site Mutate and Map - Shape 0,True,6.407,79.1,0.3838383838383838,78.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 10,Un-stable alternative mutate-and-map - Shape 0,True,5.878,92.43333333333334,0.41843971631205673,73.0,2.0,1.0,1.0,0.0,3,0.13106703453895716,Filtered (n=12711)
Round 10,Unmodified tRNA sequences,True,4.0403636363636375,94.77272727272727,0.47582972582972594,105.0,6.0,4.0,1.0,1.0,22,0.5640029968248487,Filtered (n=12711)
Round 10,Wobble Quad Stability 1,True,2.3267272727272728,88.62727272727273,0.4195804195804197,109.0,6.0,3.0,1.0,2.0,22,0.6972835647641697,Filtered (n=12711)
Round 11,A-U Closing Base Pairs 3,True,3.7838888888888893,92.12222222222226,0.35935935935935936,90.0,4.0,2.0,1.0,1.0,27,0.5275987600931679,Filtered (n=12711)
Round 11,A-U Closing Base Pairs 4,True,4.191120000000001,93.51200000000003,0.3877477477477478,90.0,4.0,2.0,1.0,1.0,25,0.5428021797179446,Filtered (n=12711)
Round 11,Alien partial glasses - Mirror version,True,3.522863636363637,87.56136363636364,0.43953294412009997,88.0,7.0,2.0,4.0,1.0,44,0.678796511534173,Filtered (n=12711)
Round 11,CR4-5 domain of human telomerase - Shape 31,True,5.173,75.8,0.6183206106870229,110.0,9.0,3.0,4.0,2.0,1,0.0,Filtered (n=12711)
Round 11,Don Quixote,True,2.347625,90.48500000000004,0.4142307692307693,109.0,5.0,2.0,2.0,1.0,40,0.8828165490460099,Filtered (n=12711)
Round 11,GNRA/receptor project - Shape 0,True,10.178,86.9,0.5038167938931297,110.0,7.0,2.0,4.0,1.0,1,0.0,Filtered (n=12711)
Round 11,GNRA/receptor project - Shape 2,True,6.978,87.9,0.48091603053435117,110.0,7.0,2.0,4.0,1.0,1,0.0,Filtered (n=12711)
Round 11,GNRA/receptor project - Shape 3,True,4.422,71.8,0.4444444444444444,96.0,7.0,1.0,6.0,0.0,1,0.0,Filtered (n=12711)
Round 11,Impossible Folding II - The Intramolecular G-quadruplex,True,4.437571428571429,82.93333333333337,0.43770384866275275,52.0,3.0,1.0,2.0,0.0,21,0.4325668172688611,Filtered (n=12711)
Round 11,Let's break the barcode,True,6.918,89.3,0.4953271028037383,86.0,5.0,3.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 11,Mummiebrain's M2,True,4.50324,86.62799999999999,0.4178125,107.0,8.0,4.0,2.0,2.0,25,0.585229894890028,Filtered (n=12711)
Round 11,PB2elem2_MR_syn - Shape 0,True,6.984666666666666,97.19999999999999,0.4142394822006472,82.0,1.0,1.0,0.0,0.0,3,0.1892851761730721,Filtered (n=12711)
Round 11,RF01020 mutate-and-map - Shape 32,True,3.729,85.3,0.6,79.0,5.0,1.0,4.0,0.0,1,0.0,Filtered (n=12711)
Round 11,RF01125 mutate-and-map - Shape 3,True,6.995,72.9,0.4803921568627451,81.0,6.0,1.0,5.0,0.0,1,0.0,Filtered (n=12711)
Round 11,RF01414 mutate-and-map - Shape 0,True,7.589,74.3,0.38235294117647056,81.0,5.0,1.0,4.0,0.0,1,0.0,Filtered (n=12711)
Round 11,Relaxed multiloop 1,True,3.5348518518518515,95.94444444444444,0.3977154724818275,86.0,4.0,2.0,1.0,1.0,27,0.6565356839567386,Filtered (n=12711)
Round 11,Relaxed multiloop 3,True,3.198000000000001,96.75555555555555,0.39921337266470014,92.0,4.0,2.0,1.0,1.0,27,0.622063989839778,Filtered (n=12711)
Round 11,Reversed motor - Step 2,True,2.1678333333333337,89.94333333333336,0.43793103448275855,66.0,4.0,2.0,1.0,1.0,30,0.611312534428144,Filtered (n=12711)
Round 11,Reversed motor - Step 3,True,2.0356333333333336,89.08333333333333,0.4452107279693486,66.0,4.0,2.0,1.0,1.0,30,0.6171338446398633,Filtered (n=12711)
Round 11,Reversed motor - Step 4,True,2.086625,87.190625,0.44367732558139555,65.0,4.0,2.0,1.0,1.0,32,0.6067781911092789,Filtered (n=12711)
Round 11,Single to Switch try #2 - Mirror version,True,2.880666666666667,94.27916666666665,0.4024532710280373,86.0,4.0,2.0,1.0,1.0,48,0.7382514100161313,Filtered (n=12711)
Round 11,T.thermophilise16S Hammerhead,True,3.8449199999999997,91.08799999999998,0.4,73.0,4.0,2.0,1.0,1.0,25,0.4977122359634439,Filtered (n=12711)
Round 11,Test of locking loop bases in a ribozyme-like structure,True,4.003368421052632,88.97894736842105,0.4092474176094442,86.0,4.0,2.0,1.0,1.0,19,0.40706605714167965,Filtered (n=12711)
Round 12,Ambiguous Bulges - Shape 0,True,0.19000000000000003,77.26666666666667,0.5219298245614036,55.0,3.0,1.0,2.0,0.0,3,0.1993952630564869,Filtered (n=12711)
Round 12,Ambiguous Bulges - Shape 1,True,0.20459999999999998,72.74,0.5236842105263158,55.0,3.0,1.0,2.0,0.0,5,0.23153747696420213,Filtered (n=12711)
Round 12,Ambiguous Bulges - Shape 2,True,0.1465,70.45,0.5526315789473684,55.0,3.0,1.0,2.0,0.0,2,0.16416643750103965,Filtered (n=12711)
Round 12,Ambiguous Bulges - Shape 3,True,0.1395,77.25,0.5657894736842105,55.0,3.0,1.0,2.0,0.0,2,0.12768500694525306,Filtered (n=12711)
Round 12,Cobalamin Riboswitches  - Shape 0,True,0.8643333333333333,70.13333333333334,0.5658914728682171,108.0,1.0,1.0,0.0,0.0,3,0.5936521719200104,Filtered (n=12711)
Round 12,Cobalamin Riboswitches  - Shape 1,True,3.0564285714285715,86.18571428571428,0.5573770491803279,101.0,1.0,1.0,0.0,0.0,7,0.817246506205278,Filtered (n=12711)
Round 12,Cobalamin Riboswitches  - Shape 11,True,3.315,89.5,0.5511811023622047,106.0,1.0,1.0,0.0,0.0,1,0.0,Filtered (n=12711)
Round 12,Cobalamin Riboswitches  - Shape 12,True,2.5574,77.42,0.5936,104.0,1.0,1.0,0.0,0.0,5,0.745609166018809,Filtered (n=12711)
Round 12,Cobalamin Riboswitches  - Shape 14,True,1.3539999999999999,62.5,0.4798387096774194,103.0,1.0,1.0,0.0,0.0,2,0.4024725564541618,Filtered (n=12711)
Round 12,Cobalamin Riboswitches  - Shape 19,True,0.724,62.1,0.5877862595419847,110.0,1.0,1.0,0.0,0.0,2,0.4180047882766082,Filtered (n=12711)
Round 12,Cobalamin Riboswitches  - Shape 2,True,3.9597142857142855,88.61428571428573,0.603305785123967,100.0,1.0,1.0,0.0,0.0,7,0.7317328076231141,Filtered (n=12711)
Round 12,Cobalamin Riboswitches  - Shape 23,True,1.7125,87.2,0.5158730158730158,105.0,1.0,1.0,0.0,0.0,2,0.3960841031771116,Filtered (n=12711)
Round 12,Cobalamin Riboswitches  - Shape 3,True,0.871,67.36666666666666,0.5703125,107.0,1.0,1.0,0.0,0.0,3,0.6195437726467352,Filtered (n=12711)
Round 12,Cobalamin Riboswitches  - Shape 5,True,1.5705,80.19999999999999,0.6382113821138211,102.0,1.0,1.0,0.0,0.0,2,0.41138003399086187,Filtered (n=12711)
Round 12,Impossible Folding I,True,0.08034782608695652,73.78695652173913,0.3096989966555183,109.0,4.0,1.0,3.0,0.0,23,0.6008969098755272,Filtered (n=12711)
Round 12,Intrinsical - Frequency 1,True,4.046608695652173,92.64347826086956,0.31125558715969115,86.0,1.0,1.0,0.0,0.0,23,0.5503845617081068,Filtered (n=12711)
Round 12,Intrinsical - Frequency 8,True,2.3313333333333337,98.66666666666667,0.21495327102803738,86.0,1.0,1.0,0.0,0.0,3,0.10976576730615337,Filtered (n=12711)
Round 12,Motif Assembled GAAA tetraloop binders - Shape 0,True,0.7475,78.85,0.46153846153846156,96.0,8.0,1.0,7.0,0.0,2,0.18198845834342395,Filtered (n=12711)
Round 12,Nando's Zippers - Shape 0,True,14.434000000000003,89.10000000000001,0.3415637860082304,60.0,3.0,2.0,0.0,1.0,3,0.1449992234784989,Filtered (n=12711)
Round 12,New Frontier 3,True,0.6477714285714284,76.72571428571428,0.43230769230769245,109.0,11.0,5.0,2.0,4.0,35,0.8138246641215149,Filtered (n=12711)
Round 12,Poly (A) Structure Analysis 1,True,0.15885714285714286,73.39523809523808,0.3687707641196012,108.0,4.0,2.0,1.0,1.0,21,0.6201872141594252,Filtered (n=12711)
Round 12,Repeatability - Melted Helix Variation 1,True,1.5450624999999998,91.58750000000002,0.45151869158878494,86.0,4.0,2.0,1.0,1.0,16,0.5954802221952343,Filtered (n=12711)
Round 12,Repeatability - Melted Helix Variation 2,True,1.33135,90.38499999999999,0.4336448598130841,86.0,4.0,2.0,1.0,1.0,20,0.5844149735031942,Filtered (n=12711)
Round 12,Reversed G-C Multibranch Loop Closing Base Pairs 2,True,2.700259259259259,93.86666666666667,0.41381766381766383,83.0,4.0,2.0,1.0,1.0,27,0.6377370200895675,Filtered (n=12711)
Round 12,SHAPE Profile - A-A Mismatch - Pilot Run,True,0.1855833333333333,80.1875,0.3932692307692309,109.0,2.0,1.0,1.0,0.0,24,0.6506102119264057,Filtered (n=12711)
Round 12,SHAPE Profile - A-G Mismatch - Pilot Run 2A,True,0.4989285714285715,71.12857142857142,0.4478021978021979,109.0,7.0,2.0,4.0,1.0,14,0.5051449953442163,Filtered (n=12711)
Round 12,SHAPE Profile - A-G Mismatch - Pilot Run 2B,True,0.21126666666666666,69.17333333333332,0.4415384615384616,109.0,7.0,2.0,4.0,1.0,15,0.4921192068783234,Filtered (n=12711)
Round 12,SHAPE Profile - G-G Mismatch - Pilot Run,True,0.3548260869565218,73.77826086956523,0.5060200668896321,109.0,3.0,1.0,2.0,0.0,23,0.6064500706860888,Filtered (n=12711)
Round 12,SHAPE Profile - Most Likely Base Pair C/G,True,0.22243478260869567,79.96521739130436,0.43410852713178294,108.0,5.0,1.0,4.0,0.0,23,0.698446990239184,Filtered (n=12711)
Round 12,SHAPE Profile - U-U Mismatch - Pilot Run 2A,True,0.4391818181818181,77.72727272727273,0.4258741258741259,109.0,7.0,2.0,4.0,1.0,11,0.49802590725810425,Filtered (n=12711)
Round 12,SHAPE Profile - U-U Mismatch - Pilot Run 2B,True,0.3072352941176471,71.95294117647059,0.41040723981900457,109.0,7.0,2.0,4.0,1.0,17,0.5192209013790996,Filtered (n=12711)
Round 12,Tetraloop Competition - UUCG,True,3.4117619047619043,89.54285714285716,0.45764854614412154,92.0,5.0,3.0,1.0,1.0,21,0.577049945338758,Filtered (n=12711)
Round 12,Tetraloop Competition Series - GAAA,True,2.1060000000000003,92.75624999999998,0.4225663716814159,92.0,5.0,3.0,1.0,1.0,16,0.5604499621483502,Filtered (n=12711)
Round 12,Tetraloop Competition Series - GAGA,True,2.6689473684210525,92.46842105263157,0.44993013507219376,92.0,5.0,3.0,1.0,1.0,19,0.5769913697469388,Filtered (n=12711)
Round 12,Tetraloop Competition Series - UACG,True,2.9154705882352943,88.52941176470588,0.4575741801145236,92.0,5.0,3.0,1.0,1.0,17,0.5827183852164981,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 0,True,53.198,90.5,0.3783783783783784,53.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 1,True,16.197,78.6,0.3783783783783784,53.0,3.0,1.0,2.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 10,True,13.753,66.19999999999999,0.36363636363636365,45.0,3.0,1.0,2.0,0.0,2,0.1050223000848402,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 11,True,8.932,97.1,0.36363636363636365,45.0,1.0,1.0,0.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 12,True,13.492,91.3,0.5897435897435898,57.0,3.0,2.0,0.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 13,True,48.123,67.4,0.5384615384615384,57.0,5.0,1.0,4.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 14,True,28.401,92.3,0.4225352112676056,50.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 15,True,49.45,92.3,0.4507042253521127,50.0,2.0,1.0,1.0,0.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 16,True,8.852,86.8,0.4,79.0,4.0,3.0,0.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 17,True,6.686,76.5,0.4,79.0,4.0,2.0,1.0,1.0,1,0.0,Filtered (n=12711)
Round 12,The RFAM Mapping project - Shape 18,True,8.701,86.2,0.6597938144329897,76.0,6.0,1.0,5.0,0.0,1,0.0,Filtered (n=12711)
