Dataset,project_name,passed_CDHIT_filter,signal_to_noise,EternaScore,GC content,Length,"Target structure, total loops","Target structure, # hairpins","Target structure, # Internal loops","Target structure, # Multiloops",# constructs,Sequence Entropy,EternaBench
Round 10,Un-stable double mutants - Shape 0,0.0,4.5661000000000005,90.22500000000001,0.40638297872340423,73.0,4.0,2.0,1.0,1.0,20,0.24966878107785762,Full (n=38846)
Round 10,Unmodified tRNA sequences,0.275,3.2224000000000013,93.97125,0.4830357142857141,105.0,6.0,4.0,1.0,1.0,80,0.5422416737378429,Full (n=38846)
Round 10,Wobble Quad Stability 1,0.36666666666666664,1.8533499999999996,87.68166666666669,0.4238461538461538,109.0,6.0,3.0,1.0,2.0,60,0.6742170972171642,Full (n=38846)
Round 11,A-U Closing Base Pairs 3,0.3375,3.0099625,91.87999999999995,0.3618243243243243,90.0,4.0,2.0,1.0,1.0,80,0.5285864130314395,Full (n=38846)
Round 11,A-U Closing Base Pairs 4,0.3125,3.4536124999999993,93.1449999999999,0.3952702702702703,90.0,4.0,2.0,1.0,1.0,80,0.5342046305293293,Full (n=38846)
Round 11,Alien partial glasses - Mirror version,0.36666666666666664,2.9169750000000008,88.12666666666664,0.44418960244648314,88.0,7.0,2.0,4.0,1.0,120,0.6565399141152933,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 0,0.0,3.2820769230769242,84.88076923076925,0.6376981796829125,110.0,8.0,2.0,5.0,1.0,26,0.16279242665701543,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 1,0.0,2.3105,81.3,0.6564885496183206,110.0,8.0,2.0,5.0,1.0,2,0.042329598812821084,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 10,0.0,3.2155,83.85,0.6412213740458015,110.0,8.0,2.0,5.0,1.0,2,0.03174719910961581,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 11,0.0,3.4695,93.92500000000001,0.6297709923664121,110.0,8.0,1.0,7.0,0.0,4,0.09324446700913543,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 12,0.0,2.558,74.2,0.6335877862595419,110.0,9.0,3.0,4.0,2.0,2,0.042329598812821084,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 13,0.0,3.0004999999999997,82.8,0.648854961832061,110.0,8.0,3.0,4.0,1.0,2,0.0740767979224369,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 14,0.0,3.3125,76.25,0.6335877862595419,110.0,8.0,4.0,3.0,1.0,2,0.0740767979224369,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 15,0.0,2.6109999999999998,78.3,0.648854961832061,110.0,9.0,1.0,8.0,0.0,2,0.0740767979224369,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 16,0.0,2.36675,76.025,0.6374045801526718,110.0,9.0,3.0,5.0,1.0,4,0.1038268667123407,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 17,0.0,3.3497500000000002,85.35,0.6259541984732824,110.0,7.0,2.0,4.0,1.0,4,0.11440926641554597,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 18,0.0,2.4015,76.25,0.648854961832061,110.0,8.0,2.0,5.0,1.0,2,0.0740767979224369,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 19,0.0,3.1855,82.57499999999999,0.6412213740458015,110.0,8.0,2.0,5.0,1.0,4,0.12169759658686062,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 2,0.0,2.3935000000000004,81.3,0.6564885496183206,110.0,9.0,3.0,5.0,1.0,2,0.03174719910961581,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 20,0.0,3.599,83.3,0.633587786259542,110.0,8.0,2.0,5.0,1.0,2,0.0740767979224369,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 21,0.0,2.887,86.4,0.6412213740458015,110.0,9.0,3.0,5.0,1.0,2,0.052911998516026355,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 22,0.0,3.952,76.25,0.6564885496183206,110.0,9.0,3.0,4.0,2.0,2,0.0740767979224369,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 23,0.0,2.8025,85.35,0.648854961832061,110.0,8.0,2.0,5.0,1.0,2,0.0740767979224369,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 24,0.0,3.4370000000000003,78.3,0.6412213740458015,110.0,10.0,2.0,7.0,1.0,2,0.05291199851602636,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 25,0.0,3.0765000000000002,78.8,0.6259541984732824,110.0,9.0,2.0,6.0,1.0,2,0.03174719910961581,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 26,0.0,2.989,74.2,0.6335877862595419,110.0,10.0,3.0,5.0,2.0,2,0.052911998516026355,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 27,0.0,3.432166666666666,78.63333333333334,0.6335877862595419,110.0,10.0,3.0,5.0,2.0,6,0.12046961937660751,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 28,0.0,3.5445,75.8,0.6335877862595419,110.0,9.0,3.0,4.0,2.0,2,0.0740767979224369,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 29,0.0,3.8347499999999997,82.825,0.6221374045801527,110.0,8.0,2.0,5.0,1.0,4,0.10911806656394334,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 3,0.0,1.662,78.8,0.6412213740458015,110.0,9.0,3.0,4.0,2.0,4,0.09454140622131403,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 30,0.0,3.009,76.8,0.648854961832061,110.0,9.0,3.0,4.0,2.0,2,0.052911998516026355,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 31,0.25,4.34825,77.05,0.6297709923664122,110.0,9.0,3.0,4.0,2.0,4,0.11241213609583395,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 32,0.0,3.827,83.3,0.6335877862595419,110.0,9.0,2.0,6.0,1.0,2,0.052911998516026355,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 33,0.0,3.8810000000000002,82.8,0.6335877862595419,110.0,8.0,2.0,5.0,1.0,2,0.06349439821923163,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 34,0.0,2.8235,78.8,0.6412213740458015,110.0,8.0,2.0,5.0,1.0,2,0.0740767979224369,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 35,0.0,3.6605,83.3,0.6412213740458015,110.0,7.0,2.0,4.0,1.0,2,0.06349439821923163,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 36,0.0,3.212,79.3,0.648854961832061,110.0,10.0,3.0,5.0,2.0,2,0.06349439821923163,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 37,0.0,2.9875,82.85,0.6259541984732824,110.0,8.0,2.0,5.0,1.0,2,0.052911998516026355,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 38,0.0,3.472,76.8,0.6259541984732824,110.0,9.0,2.0,6.0,1.0,2,0.0740767979224369,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 39,0.0,3.3789999999999996,85.35,0.6259541984732824,110.0,9.0,3.0,4.0,2.0,2,0.052911998516026355,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 4,0.0,1.983,80.8,0.6297709923664122,110.0,9.0,3.0,4.0,2.0,4,0.10911806656394332,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 40,0.0,3.1575,84.8,0.648854961832061,110.0,9.0,3.0,5.0,1.0,2,0.03174719910961581,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 41,0.0,3.6285,86.35,0.6259541984732824,110.0,8.0,2.0,5.0,1.0,2,0.0740767979224369,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 42,0.0,3.0077000000000003,90.19999999999999,0.6412213740458016,110.0,9.0,1.0,8.0,0.0,10,0.14584135531318457,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 43,0.0,2.7535,82.8,0.6412213740458015,110.0,8.0,2.0,5.0,1.0,2,0.04232959881282108,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 44,0.0,3.529,77.8,0.633587786259542,110.0,8.0,2.0,5.0,1.0,2,0.06349439821923163,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 45,0.0,3.20525,74.5,0.6374045801526717,110.0,9.0,3.0,5.0,1.0,4,0.10712093624423132,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 46,0.0,3.4085,90.9,0.6335877862595419,110.0,8.0,3.0,4.0,1.0,2,0.06349439821923163,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 47,0.0,3.4305000000000003,84.85,0.648854961832061,110.0,10.0,3.0,6.0,1.0,2,0.052911998516026355,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 48,0.0,3.0265,88.4,0.6259541984732824,110.0,8.0,1.0,7.0,0.0,2,0.052911998516026355,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 49,0.0,3.4364999999999997,83.3,0.6412213740458015,110.0,10.0,3.0,6.0,1.0,4,0.09454140622131403,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 5,0.0,3.4629999999999996,84.14999999999999,0.6234096692111959,110.0,10.0,3.0,6.0,1.0,6,0.12399708594434258,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 50,0.0,2.6205,94.95,0.648854961832061,110.0,9.0,1.0,8.0,0.0,2,0.06349439821923163,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 51,0.0,3.8449999999999998,81.3,0.6183206106870229,110.0,9.0,2.0,6.0,1.0,2,0.042329598812821084,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 52,0.0,3.1965,82.3,0.633587786259542,110.0,9.0,2.0,6.0,1.0,2,0.06349439821923163,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 53,0.0,3.0735,81.8,0.633587786259542,110.0,8.0,2.0,5.0,1.0,2,0.06349439821923163,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 54,0.0,3.359,81.8,0.6335877862595419,110.0,9.0,2.0,6.0,1.0,2,0.06349439821923163,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 55,0.0,3.545,78.8,0.6412213740458015,110.0,10.0,3.0,6.0,1.0,2,0.06349439821923163,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 56,0.0,2.3064999999999998,77.8,0.633587786259542,110.0,8.0,2.0,5.0,1.0,2,0.052911998516026355,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 57,0.0,3.0505,86.9,0.6335877862595419,110.0,9.0,3.0,5.0,1.0,2,0.06349439821923163,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 6,0.0,2.36125,82.8,0.6412213740458015,110.0,8.0,2.0,5.0,1.0,4,0.09983260607291665,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 7,0.0,2.963,90.4,0.6412213740458015,110.0,9.0,1.0,8.0,0.0,2,0.06349439821923163,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 8,0.0,2.9985,82.05,0.6374045801526718,110.0,8.0,2.0,5.0,1.0,4,0.1038268667123407,Full (n=38846)
Round 11,CR4-5 domain of human telomerase - Shape 9,0.0,2.743,80.05,0.6374045801526718,110.0,9.0,2.0,6.0,1.0,4,0.10911806656394332,Full (n=38846)
Round 11,Don Quixote,0.3333333333333333,1.9597916666666655,90.25416666666656,0.4144230769230768,109.0,5.0,2.0,2.0,1.0,120,0.8628684016085679,Full (n=38846)
Round 11,GNRA/receptor project - Shape 0,0.1,4.132000000000001,83.73999999999998,0.483969465648855,110.0,7.0,2.0,4.0,1.0,10,,Full (n=38846)
Round 11,GNRA/receptor project - Shape 1,0.0,2.8035,86.4,0.5114503816793893,110.0,8.0,2.0,5.0,1.0,2,,Full (n=38846)
Round 11,GNRA/receptor project - Shape 2,0.05555555555555555,3.3809444444444448,83.39444444444445,0.5004240882103477,110.0,7.0,2.0,4.0,1.0,18,0.4833425789413492,Full (n=38846)
Round 11,GNRA/receptor project - Shape 3,0.5,3.8715,72.94999999999999,0.4444444444444444,96.0,7.0,1.0,6.0,0.0,2,,Full (n=38846)
Round 11,Impossible Folding II - The Intramolecular G-quadruplex,0.2625,3.4338124999999993,84.57249999999996,0.43938356164383546,52.0,3.0,1.0,2.0,0.0,80,0.412201438947296,Full (n=38846)
Round 11,Let's break the barcode,0.01,1.9141299999999994,93.59799999999997,0.49028037383177514,86.0,5.0,3.0,1.0,1.0,100,0.17415007226435003,Full (n=38846)
Round 11,Mummiebrain's M2,0.3125,3.4996,86.13125,0.4236328125,107.0,8.0,4.0,2.0,2.0,80,0.5815133692701235,Full (n=38846)
Round 11,PB2elem2_MR_syn - Shape 0,0.012711864406779662,4.610055084745764,97.20296610169493,0.4255389172288959,82.0,1.0,1.0,0.0,0.0,236,0.2898746866616818,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 0,0.0,1.5636999999999996,91.17499999999998,0.6139999999999999,79.0,6.0,1.0,5.0,0.0,20,0.21419720398978853,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 1,0.0,2.1505,77.2,0.62,79.0,5.0,1.0,4.0,0.0,2,0.06931471805599453,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 10,0.0,2.681,81.65,0.6,79.0,6.0,1.0,5.0,0.0,2,0.06931471805599453,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 11,0.0,0.66625,89.32499999999999,0.61,79.0,5.0,1.0,4.0,0.0,4,0.14987613900436522,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 12,0.0,1.9965,91.9,0.61,79.0,5.0,1.0,4.0,0.0,2,0.09704060527839234,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 13,0.0,1.9689999999999999,90.4,0.6,79.0,6.0,1.0,5.0,0.0,2,0.06931471805599453,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 14,0.0,1.82525,90.45,0.615,79.0,6.0,1.0,5.0,0.0,4,0.15680761080996466,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 15,0.0,1.4889999999999999,86.80000000000001,0.62,79.0,4.0,1.0,3.0,0.0,2,0.08317766166719343,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 16,0.0,2.391,87.5,0.62,79.0,5.0,1.0,4.0,0.0,2,0.06931471805599453,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 17,0.0,1.2375,75.75,0.6,79.0,4.0,1.0,3.0,0.0,2,0.08317766166719343,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 18,0.0,1.165,94.85,0.6,79.0,5.0,1.0,4.0,0.0,2,0.06931471805599453,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 19,0.0,1.0285,87.875,0.595,79.0,6.0,1.0,5.0,0.0,4,0.14294466719876575,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 2,0.0,1.3835,80.9,0.59,79.0,5.0,1.0,4.0,0.0,2,0.09704060527839234,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 20,0.0,1.46125,83.45,0.625,79.0,4.0,1.0,3.0,0.0,4,0.14987613900436522,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 21,0.0,2.2190000000000003,85.3,0.58,79.0,5.0,1.0,4.0,0.0,2,0.055451774444795626,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 22,0.0,1.5655000000000001,90.4,0.59,79.0,5.0,1.0,4.0,0.0,2,0.08317766166719343,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 23,0.0,1.855,83.8,0.58,79.0,6.0,1.0,5.0,0.0,2,0.04158883083359671,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 24,0.0,1.129,89.7,0.62,79.0,5.0,1.0,4.0,0.0,2,0.08317766166719343,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 25,0.0,1.5710000000000002,92.6,0.6,79.0,5.0,1.0,4.0,0.0,2,0.055451774444795626,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 26,0.0,1.5815000000000001,89.69999999999999,0.59,79.0,5.0,1.0,4.0,0.0,2,0.055451774444795626,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 27,0.0,1.7195,91.19999999999999,0.6,79.0,6.0,1.0,5.0,0.0,2,0.09704060527839234,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 28,0.0,3.3449999999999998,86.75,0.59,79.0,6.0,1.0,5.0,0.0,2,0.08317766166719343,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 29,0.0,2.4405,83.85,0.6,79.0,5.0,1.0,4.0,0.0,2,0.06931471805599453,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 3,0.0,1.5677500000000002,79.425,0.6,79.0,5.0,1.0,4.0,0.0,4,0.14294466719876575,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 30,0.0,2.468,82.375,0.6,79.0,4.0,1.0,3.0,0.0,4,0.15249237972318797,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 31,0.0,1.6896666666666667,81.63333333333334,0.6066666666666667,79.0,4.0,1.0,3.0,0.0,6,0.17865478691141534,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 32,0.25,2.57625,84.925,0.6,79.0,5.0,1.0,4.0,0.0,4,0.12476649250079014,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 33,0.0,2.44,83.80000000000001,0.6,79.0,5.0,1.0,4.0,0.0,2,0.06931471805599453,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 34,0.0,1.9065,88.25,0.6,79.0,7.0,1.0,6.0,0.0,2,0.055451774444795626,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 35,0.0,2.601,91.9,0.59,79.0,6.0,1.0,5.0,0.0,2,0.027725887222397813,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 36,0.0,2.4290000000000003,80.9,0.59,79.0,5.0,1.0,4.0,0.0,2,0.06931471805599453,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 37,0.0,1.3175,88.25,0.6,79.0,6.0,1.0,5.0,0.0,2,0.08317766166719343,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 4,0.0,2.246,86.05,0.62,79.0,7.0,1.0,6.0,0.0,2,0.08317766166719343,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 5,0.0,2.3979999999999997,91.15,0.6,79.0,7.0,1.0,6.0,0.0,2,0.08317766166719343,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 6,0.0,1.79925,87.875,0.61,79.0,7.0,1.0,6.0,0.0,4,0.1594238515287874,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 7,0.0,2.2154999999999996,88.95,0.6,79.0,7.0,1.0,6.0,0.0,2,0.06931471805599453,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 8,0.0,2.082,80.15,0.63,79.0,4.0,1.0,3.0,0.0,2,0.08317766166719343,Full (n=38846)
Round 11,RF01020 mutate-and-map - Shape 9,0.0,1.569,89.0,0.61,79.0,6.0,1.0,5.0,0.0,2,0.08317766166719343,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 0,0.0,4.154058823529412,76.88823529411764,0.4844290657439447,81.0,6.0,1.0,5.0,0.0,34,0.22044286331033455,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 1,0.0,3.9535,69.25,0.46078431372549017,81.0,6.0,1.0,5.0,0.0,2,0.05436448474979963,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 10,0.0,4.0945,92.5,0.5049019607843137,81.0,5.0,1.0,4.0,0.0,4,0.12398576751837659,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 11,0.0,5.1605,88.2,0.49019607843137253,81.0,5.0,1.0,4.0,0.0,4,0.1630934542493989,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 12,0.0,4.6419999999999995,74.25,0.5,81.0,6.0,1.0,5.0,0.0,2,0.06795560593724953,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 13,0.0,3.835,75.0,0.5,81.0,5.0,2.0,2.0,1.0,2,0.08154672712469944,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 14,0.0,3.8369999999999997,90.70000000000002,0.5,81.0,5.0,1.0,4.0,0.0,4,0.13501194682462772,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 15,0.0,5.26125,83.92500000000001,0.4803921568627451,81.0,6.0,1.0,5.0,0.0,4,0.11719020692465162,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 16,0.0,4.5455000000000005,94.65,0.4901960784313726,81.0,5.0,1.0,4.0,0.0,4,0.1630934542493989,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 17,0.0,5.4955,84.30000000000001,0.4803921568627451,81.0,6.0,1.0,5.0,0.0,2,0.08154672712469944,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 18,0.0,4.149,82.9,0.5,81.0,5.0,1.0,4.0,0.0,2,0.05436448474979963,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 19,0.0,4.562,82.85000000000001,0.4950980392156863,81.0,6.0,1.0,5.0,0.0,4,0.14693739118075022,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 2,0.0,4.4125,72.15,0.5,81.0,7.0,1.0,6.0,0.0,2,0.08154672712469944,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 20,0.0,4.2132499999999995,78.225,0.49019607843137253,81.0,7.0,1.0,6.0,0.0,4,0.13591121187449906,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 21,0.0,3.767,74.25,0.5,81.0,6.0,1.0,5.0,0.0,2,0.08154672712469944,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 22,0.0,3.1950000000000003,73.6,0.4901960784313726,81.0,6.0,1.0,5.0,0.0,2,0.08154672712469944,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 23,0.0,4.9025,75.0,0.48039215686274506,81.0,6.0,1.0,5.0,0.0,2,0.05436448474979963,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 24,0.0,5.23,72.85,0.48039215686274506,81.0,4.0,2.0,1.0,1.0,2,0.05436448474979963,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 25,0.0,3.418,78.6,0.47058823529411764,81.0,5.0,1.0,4.0,0.0,2,0.06795560593724953,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 26,0.0,4.343,76.05,0.48039215686274506,81.0,5.0,1.0,4.0,0.0,4,0.14014183058702526,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 27,0.0,5.452,72.15,0.4803921568627451,81.0,6.0,1.0,5.0,0.0,2,0.08154672712469944,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 28,0.0,4.82475,77.15,0.48039215686274506,81.0,5.0,1.0,4.0,0.0,4,0.13501194682462772,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 29,0.0,3.4895,77.1,0.5,81.0,6.0,1.0,5.0,0.0,2,0.06795560593724953,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 3,0.5,5.4835,71.45,0.4901960784313726,81.0,6.0,1.0,5.0,0.0,2,0.05436448474979963,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 30,0.0,4.154999999999999,79.25,0.5098039215686274,81.0,7.0,1.0,6.0,0.0,2,0.08154672712469944,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 4,0.0,3.9640000000000004,67.1,0.48039215686274506,81.0,5.0,1.0,4.0,0.0,2,0.06795560593724953,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 5,0.0,3.0117499999999997,74.64999999999999,0.5049019607843137,81.0,6.0,1.0,5.0,0.0,4,0.11719020692465162,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 6,0.0,3.6795,74.30000000000001,0.5,81.0,6.0,1.0,5.0,0.0,2,0.06795560593724953,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 7,0.0,4.317,83.925,0.4901960784313726,81.0,5.0,1.0,4.0,0.0,4,0.15373295177447516,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 8,0.0,4.12775,83.575,0.49509803921568624,81.0,5.0,1.0,4.0,0.0,4,0.14014183058702526,Full (n=38846)
Round 11,RF01125 mutate-and-map - Shape 9,0.0,3.5105000000000004,75.7,0.5,81.0,5.0,1.0,4.0,0.0,2,0.05436448474979963,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 0,0.03333333333333333,5.136433333333332,77.13666666666664,0.38562091503267987,81.0,5.0,1.0,4.0,0.0,30,0.2128221857335691,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 1,0.0,5.6775,70.7,0.38235294117647056,81.0,5.0,1.0,4.0,0.0,2,0.05436448474979963,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 10,0.0,4.357,87.15,0.39215686274509803,81.0,5.0,1.0,4.0,0.0,4,0.12911565128077412,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 11,0.0,5.73925,79.65,0.38725490196078427,81.0,5.0,1.0,4.0,0.0,4,0.1562978936556739,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 12,0.0,5.25925,74.275,0.37745098039215685,81.0,5.0,1.0,4.0,0.0,4,0.12398576751837659,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 13,0.0,4.824,84.3,0.37254901960784315,81.0,4.0,2.0,1.0,1.0,2,0.08154672712469944,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 14,0.0,5.2828333333333335,94.76666666666667,0.3790849673202614,81.0,2.0,1.0,1.0,0.0,6,0.17908261556983904,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 15,0.0,3.5512499999999996,79.65,0.40686274509803927,81.0,5.0,1.0,4.0,0.0,4,0.11975514880585039,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 16,0.0,4.58075,93.575,0.3872549019607843,81.0,4.0,1.0,3.0,0.0,4,0.12655070939957536,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 17,0.0,4.84225,80.35,0.38235294117647056,81.0,5.0,1.0,4.0,0.0,4,0.14270677246822402,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 18,0.0,5.04275,83.22500000000001,0.37745098039215685,81.0,4.0,1.0,3.0,0.0,4,0.11975514880585039,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 19,0.0,5.61975,86.075,0.38725490196078427,81.0,5.0,1.0,4.0,0.0,4,0.13757688870582652,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 2,0.0,4.9254999999999995,66.45,0.39215686274509803,81.0,5.0,1.0,4.0,0.0,2,0.06795560593724953,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 20,0.0,4.922,88.55,0.39215686274509803,81.0,4.0,2.0,1.0,1.0,2,0.05436448474979963,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 21,0.0,4.9785,73.6,0.39215686274509803,81.0,5.0,1.0,4.0,0.0,2,0.05436448474979963,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 22,0.0,6.25,75.69999999999999,0.39215686274509803,81.0,5.0,1.0,4.0,0.0,2,0.08154672712469944,Full (n=38846)
Round 11,RF01414 mutate-and-map - Shape 23,0.0,4.7735,84.30000000000001,0.37254901960784315,81.0,4.0,1.0,3.0,0.0,2,0.09513784831214935,Full (n=38846)
