package,Dataset,pearson_mean,pearson_std,pearson_percentile_2.5,pearson_percentile_97.5,pearson_zscore_by_Dataset_mean,pearson_zscore_by_Dataset_std,pearson_zscore_by_Dataset_percentile_2.5,pearson_zscore_by_Dataset_percentile_97.5,window_size,Lev_filter,Class
rnastructure_60C,"Simon,2019 Invivo",0.4610446828841,0.010033330947541294,0.4421602939025,0.48089419112250004,0.14501258070210477,0.20605269444140006,-0.24754817150302227,0.5366241054503855,600,60,viral_gRNA
vienna_2,"Dadonaite,2019",0.2484250343048999,0.011367359810846635,0.2259784463975,0.27151484405000004,-0.7688892943795729,0.28816580831743666,-1.2956726342405938,-0.19494129921185746,600,60,viral_gRNA
vienna_2,"Huber, 2019 in virion",0.3208535599997002,0.0034490001804909727,0.3140399746775,0.3276074367975,-1.342626786233808,0.06140930310955289,-1.4647564210771558,-1.22672601050771,600,60,viral_gRNA
vienna_2,"Huber, 2019 in vitro",0.16408966451500004,0.008353664487873546,0.1479800538175,0.1802248843075,-0.7334248060285777,0.5845463929279322,-1.7503412180815476,0.4785245433131495,600,60,viral_gRNA
vienna_2,"Kutchko,2018",0.34815993566440007,0.0064175033112636075,0.3351221932225,0.36028111853250006,-1.4688896466878996,0.10376789255414955,-1.669257880518341,-1.2683727214903036,600,60,viral_gRNA
vienna_2,"Lavender,2015",0.30659842336369986,0.0073183239692258375,0.29268036107,0.3207409644025,-1.170658460610456,0.15725606758085578,-1.478554223916365,-0.8541796407643599,600,60,viral_gRNA
vienna_2,"Siegfried,2014",0.31346992438280064,0.007770113878900163,0.29768809753500003,0.3278325001275,-1.5327608681461784,0.13450762410261696,-1.7860734423454292,-1.263294779764762,600,60,viral_gRNA
vienna_2,"Simon,2019 Invitro",0.5277613305399993,0.008769306060399693,0.5105789062225,0.544721036565,-1.22101383831493,0.1399756999023143,-1.4935011532372124,-0.929196037644245,600,60,viral_gRNA
vienna_2,"Simon,2019 Invivo",0.39446620222100015,0.010565395198125601,0.37483794156250005,0.4154181673125,-1.3421098143589747,0.18012148982975376,-1.6722137151697392,-0.9611072986773829,600,60,viral_gRNA
vienna_2_60C,"Dadonaite,2019",0.2677196037468999,0.010763589437184237,0.24691571460250003,0.28776891132249993,-0.19588674584822305,0.298677101054964,-0.775577277836379,0.3756469963014847,600,60,viral_gRNA
vienna_2_60C,"Huber, 2019 in virion",0.37804156345419926,0.003017210621148127,0.3722918552,0.38389179105250004,0.10859283736377444,0.07162903101059916,-0.02584868276704139,0.24561691570618643,600,60,viral_gRNA
vienna_2_60C,"Huber, 2019 in vitro",0.17583940592909997,0.008480996512834939,0.16043921304,0.19354331532,0.17829199340605462,0.6306642164833632,-1.0509063557182763,1.420877297913973,600,60,viral_gRNA
vienna_2_60C,"Kutchko,2018",0.4083471868373006,0.005876598066878375,0.397210648005,0.4198722535875,-5.758938440691719e-05,0.13361935728123336,-0.2564465167782557,0.24739945401124055,600,60,viral_gRNA
vienna_2_60C,"Lavender,2015",0.3652525701170997,0.006763027977509495,0.35163233297749996,0.3784209598725,0.4251459879837131,0.16547705253471967,0.10986025525226432,0.7451026315509806,600,60,viral_gRNA
vienna_2_60C,"Siegfried,2014",0.3895852213199,0.007105626222293555,0.37517886035500003,0.4034353660150001,0.42588704860057364,0.16511657720525683,0.09399295595511821,0.7508485948607503,600,60,viral_gRNA
vienna_2_60C,"Simon,2019 Invitro",0.5771012438781997,0.008733217559736542,0.5589897960100001,0.5940915652175001,-0.19808555142292822,0.16568054870685475,-0.5188354112564686,0.11567296401213348,600,60,viral_gRNA
vienna_2_60C,"Simon,2019 Invivo",0.4566396664356001,0.01022653272270266,0.4365088420975,0.47660500901749997,0.04740138995563264,0.21238781455990466,-0.3823841212293028,0.4400755095612089,600,60,viral_gRNA
contrafold_2,"Huston, 2021 SARS-CoV-2 in vivo",0.2121354352231998,0.006048637071873728,0.20046625438750001,0.2239755100025,0.4663949364275252,0.26380520777030425,-0.051082710440208144,0.9714089273708922,600,60,SARS-CoV-2_gRNA
contrafold_2,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.5280970564281995,0.005990808662682694,0.516224179325,0.539499659335,0.46054066545739547,0.18886702521623333,0.06577329197139166,0.8132984669884404,600,60,SARS-CoV-2_gRNA
contrafold_2,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.33091778107700015,0.005069473069022767,0.32023460069500004,0.340361122085,0.4597743508922768,0.16299913693362306,0.13257875865796281,0.749581665187081,600,60,SARS-CoV-2_gRNA
contrafold_2,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.3441313730909004,0.005116656479579534,0.33437110760000005,0.35376619108000007,0.6087784859233702,0.18274641586281087,0.24722498584639002,0.9498694170902292,600,60,SARS-CoV-2_gRNA
contrafold_2,"Sun, 2021 SARS-CoV-2 in vitro",0.32994113793479996,0.005112872292076424,0.31996576467,0.34027425267000005,0.37673179282301705,0.16570822781472203,0.05939669851387951,0.6958721694399531,600,60,SARS-CoV-2_gRNA
contrafold_2,"Sun, 2021 SARS-CoV-2 in vivo",0.4090962921051003,0.004980826658504955,0.39986612131750005,0.41851831959,0.3985852929250827,0.17184935669112514,0.07170890370375364,0.727429785763724,600,60,SARS-CoV-2_gRNA
eternafold_B,"Huston, 2021 SARS-CoV-2 in vivo",0.23992167234999995,0.005987169112132618,0.227732323105,0.25125477515750005,1.7900148726878142,0.1656325463475492,1.4157719585541284,2.0694956054184006,600,60,SARS-CoV-2_gRNA
eternafold_B,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.559210169857,0.0062133392960839005,0.5474131575475,0.5709404009125,1.5257096339325307,0.1460063393228948,1.2228711974442668,1.8052903102231765,600,60,SARS-CoV-2_gRNA
eternafold_B,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.3599208890094,0.005014439438595386,0.3502940766525,0.3704362446075,1.486971231999792,0.12781522870174783,1.2211388448615539,1.7262311280960012,600,60,SARS-CoV-2_gRNA
eternafold_B,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.3674094936245998,0.005113332293129317,0.3574003366175,0.377598325955,1.5178039283030385,0.13599812035816067,1.2518820830663955,1.770059808166354,600,60,SARS-CoV-2_gRNA
eternafold_B,"Sun, 2021 SARS-CoV-2 in vitro",0.3657642516479999,0.005021958678934166,0.3558401258725,0.3761293412425,1.6291049896815688,0.12177426863937202,1.3961848223503113,1.8560193748006493,600,60,SARS-CoV-2_gRNA
eternafold_B,"Sun, 2021 SARS-CoV-2 in vivo",0.4430201311993006,0.004945226762472174,0.43319672397000003,0.45198391925500003,1.6581427877165265,0.11746584604332715,1.415420646958991,1.8794452556206163,600,60,SARS-CoV-2_gRNA
rnasoft_blstar,"Huston, 2021 SARS-CoV-2 in vivo",0.2079053376099999,0.006421745423829921,0.1954060664225,0.22009669256749997,0.2640436774397017,0.2773424723868248,-0.3050819477558245,0.8181990516063219,600,60,SARS-CoV-2_gRNA
rnasoft_blstar,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.5414395580892997,0.00613424844591671,0.5289870530299999,0.5529141799325001,0.9168964523771564,0.17513207022928803,0.5582883299969552,1.2356428169018512,600,60,SARS-CoV-2_gRNA
rnasoft_blstar,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.33286766733859974,0.005255768000505551,0.322773886125,0.34357450804000006,0.5285038486232418,0.16806152979931863,0.18984734771143005,0.8518917713352863,600,60,SARS-CoV-2_gRNA
rnasoft_blstar,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.3415335743945993,0.005132419568487712,0.331972189625,0.3519570561725,0.5066825201899577,0.17907626442294228,0.1578064440417539,0.8645053412163948,600,60,SARS-CoV-2_gRNA
rnasoft_blstar,"Sun, 2021 SARS-CoV-2 in vitro",0.3333146685772004,0.0053716331307601655,0.32254374851,0.34340855715,0.49236884745029513,0.16834566735583195,0.14593570504034703,0.8110087137316135,600,60,SARS-CoV-2_gRNA
rnasoft_blstar,"Sun, 2021 SARS-CoV-2 in vivo",0.4141205243580001,0.005291595796898114,0.40356865649750007,0.4244208958325,0.5849937856112715,0.17293124964465684,0.23329496973526154,0.9044241550868052,600,60,SARS-CoV-2_gRNA
rnastructure,"Huston, 2021 SARS-CoV-2 in vivo",0.1808130583845,0.006676241231585764,0.167654154855,0.1932230661375,-1.023164839666169,0.2632859743649962,-1.504569290711037,-0.5142548673267743,600,60,SARS-CoV-2_gRNA
rnastructure,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.4837941341452008,0.007161618599774598,0.4686472053725,0.49769390138749997,-1.0537587816516711,0.19661251634277702,-1.4160511688845678,-0.6568394411558676,600,60,SARS-CoV-2_gRNA
rnastructure,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.2818495056695003,0.005839440923046142,0.27054093367500004,0.2931023057,-1.2747592553367335,0.15660548051298248,-1.5659729519892744,-0.9353491396767118,600,60,SARS-CoV-2_gRNA
rnastructure,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.29883342546249997,0.005646297138030147,0.2876465619675,0.309341507875,-1.159105708615299,0.1706986058353585,-1.498092750218634,-0.8263061547531918,600,60,SARS-CoV-2_gRNA
rnastructure,"Sun, 2021 SARS-CoV-2 in vitro",0.28417887845130035,0.005938479516781153,0.2730939472575,0.29557112946749997,-1.2231310618970728,0.15739517633674993,-1.5230519511750968,-0.9063570907329042,600,60,SARS-CoV-2_gRNA
rnastructure,"Sun, 2021 SARS-CoV-2 in vivo",0.36834160063220056,0.0057116755775292955,0.357228101425,0.37951520702,-1.1117040594767598,0.17464035866552222,-1.4394483721387403,-0.7503367578102548,600,60,SARS-CoV-2_gRNA
rnastructure_60C,"Huston, 2021 SARS-CoV-2 in vivo",0.19569350974159977,0.006289167443462331,0.18292795682250002,0.20751318404000002,-0.31483167329238465,0.2727035737182231,-0.8356795770605623,0.2147799914765271,600,60,SARS-CoV-2_gRNA
rnastructure_60C,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.4938527716651995,0.006573966320008281,0.48191517717750004,0.5068115779475,-0.7110784397548325,0.20141855291387858,-1.0840549844515341,-0.308430344171871,600,60,SARS-CoV-2_gRNA
rnastructure_60C,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.3151408493705004,0.005582804694610738,0.30403311397250005,0.326375167295,-0.09898904881821571,0.18126247517324826,-0.45247284115707526,0.2595132002838202,600,60,SARS-CoV-2_gRNA
rnastructure_60C,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.32323194197440025,0.005422321505046326,0.3124709335525,0.33347873743,-0.20810595798610868,0.1943995493122119,-0.5940206909536135,0.16707174150265836,600,60,SARS-CoV-2_gRNA
rnastructure_60C,"Sun, 2021 SARS-CoV-2 in vitro",0.3166933720435999,0.005329213472844682,0.3061031636425,0.3271510105925,-0.08798235019252165,0.17733751066703698,-0.44154986224868303,0.2515467886606076,600,60,SARS-CoV-2_gRNA
rnastructure_60C,"Sun, 2021 SARS-CoV-2 in vivo",0.39200003946760015,0.00521393448827057,0.38093012053749997,0.4023448080675,-0.23492141063344218,0.17914531686951807,-0.5879157199796512,0.10989036811223418,600,60,SARS-CoV-2_gRNA
vienna_2,"Huston, 2021 SARS-CoV-2 in vivo",0.18339231590649996,0.006918703067856613,0.1708336249425,0.197104029675,-0.9004710901166084,0.280906537245006,-1.4115724577233937,-0.3105504743868377,600,60,SARS-CoV-2_gRNA
vienna_2,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.4912344514002997,0.006750638792782683,0.47827287014500003,0.5041788618225,-0.7994737739663378,0.20234800887678087,-1.1917719977552146,-0.3541080522696687,600,60,SARS-CoV-2_gRNA
vienna_2,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.28364607097939987,0.006063309191293526,0.27140785943,0.2950691757325,-1.2108577799007874,0.16059409667536528,-1.5030471947596398,-0.8973071618977322,600,60,SARS-CoV-2_gRNA
vienna_2,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.2975475768096001,0.005854228149701595,0.28582413878,0.30865231813,-1.2089444037410702,0.17640203882800592,-1.5578872133619994,-0.8493907885615125,600,60,SARS-CoV-2_gRNA
vienna_2,"Sun, 2021 SARS-CoV-2 in vitro",0.2869407995325001,0.005804839797375682,0.275897597245,0.29842653422000004,-1.1264182379235241,0.16138585887770632,-1.4132763768130383,-0.8092023223222334,600,60,SARS-CoV-2_gRNA
vienna_2,"Sun, 2021 SARS-CoV-2 in vivo",0.36851750411909967,0.005920867072115581,0.35692391554749997,0.3798809469875,-1.1050113021760481,0.17567843328053573,-1.424300526487521,-0.7336080613084922,600,60,SARS-CoV-2_gRNA
vienna_2_60C,"Huston, 2021 SARS-CoV-2 in vivo",0.19640948448660017,0.006195143746077202,0.18436817664250002,0.2083841223,-0.28198588347987846,0.2760168229277711,-0.8368787632251954,0.23821897659837155,600,60,SARS-CoV-2_gRNA
vienna_2_60C,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.5047289086765999,0.006340624066295626,0.49335537057,0.5170794872775,-0.3388357563942401,0.20451009339501466,-0.7140256134608387,0.052426180739637465,600,60,SARS-CoV-2_gRNA
vienna_2_60C,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.32101214517739957,0.005393384055599865,0.31065005877,0.331880956505,0.1093566525404234,0.176425183451355,-0.24150024377944146,0.46202888898441863,600,60,SARS-CoV-2_gRNA
vienna_2_60C,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.3270762514367998,0.005289943598177518,0.31632659399249996,0.33680273190000004,-0.057108864073889855,0.1884177996003263,-0.4210748623726291,0.2895198789107229,600,60,SARS-CoV-2_gRNA
vienna_2_60C,"Sun, 2021 SARS-CoV-2 in vitro",0.3174741118638001,0.005539513797466054,0.30666122409,0.32822019099500005,-0.06067397994176227,0.18072912295319285,-0.41175327511277715,0.28961576029870545,600,60,SARS-CoV-2_gRNA
vienna_2_60C,"Sun, 2021 SARS-CoV-2 in vivo",0.39318023697919985,0.005474995401167754,0.3822426940025,0.40385248838000004,-0.19008509396663056,0.18635661913463558,-0.5524812745442391,0.17447255825473315,600,60,SARS-CoV-2_gRNA
contrafold_2,"Leppek, 2021, Nluc mRNA 1M7 in vitro",0.2849542979494003,0.02347345755665348,0.2412855809975,0.33059166704250004,-0.5185395865449189,0.7856928556061923,-1.811651460187797,1.1001368670293201,600,60,mRNA
contrafold_2,"Leppek, 2021, Nluc mRNA DMS in vitro",0.6152252867982992,0.019856280485965546,0.5754325569825,0.6538512893099999,0.25366131728661323,0.5513557178705787,-0.8732877509279421,1.2849728194977916,600,60,mRNA
contrafold_2,"Mauger,2019",0.1479876426919001,0.003183238345218254,0.1417862145075,0.15415666688000002,-1.0164781803692522,0.07748285329125593,-1.178345245056024,-0.8601803817319973,600,60,mRNA
contrafold_2,"Sun, 2019 HEK293 chromatin in vitro",0.20391191273910014,0.0014378822336532362,0.2011419699775,0.20686577759250002,0.16356758243457145,0.05676173332348488,0.04601718850531461,0.28063655662070464,600,60,mRNA
contrafold_2,"Sun, 2019 HEK293 chromatin in vivo",0.11722946720740002,0.0032498758252654247,0.1109509630675,0.12326794369,0.004327223977202019,0.2201980891037288,-0.44397253087531025,0.4249628585985514,600,60,mRNA
contrafold_2,"Sun, 2019 HEK293 cytoplasm in vitro",0.2734385065287998,0.0013874850344077563,0.27074886377000007,0.27621934756,0.45021939343176,0.04410263185214694,0.36475065754533875,0.5366461242024732,600,60,mRNA
contrafold_2,"Sun, 2019 HEK293 cytoplasm in vivo",0.17911392120820002,0.0026653817790872575,0.174052353545,0.184923363295,0.2847819817802182,0.12379660299750045,0.04860404055277408,0.5388488024730375,600,60,mRNA
contrafold_2,"Sun, 2019 HEK293 nucleoplasm in vitro",0.2830808077201998,0.0013526178259572871,0.28042093068750007,0.28566122875750005,0.26837756837744936,0.04344624843614246,0.18567274769460437,0.3549061256068157,600,60,mRNA
contrafold_2,"Sun, 2019 HEK293 nucleoplasm in vivo",0.16982336793260017,0.0020308682308572863,0.1656655995375,0.1738029729575,-0.019388892069095002,0.12269819381340702,-0.25735239560528445,0.2318070867361335,600,60,mRNA
eternafold_B,"Leppek, 2021, Nluc mRNA 1M7 in vitro",0.3044481544735999,0.021805709408749742,0.25998831798250005,0.34587855098500003,0.18327468375267084,0.7620290698578706,-1.4061867041092004,1.5643104568376023,600,60,mRNA
eternafold_B,"Leppek, 2021, Nluc mRNA DMS in vitro",0.6283042701619,0.020412276813485737,0.5868642752100001,0.6667066633550001,0.6410781633782134,0.5543971018475579,-0.5479859012557038,1.6554500747986993,600,60,mRNA
eternafold_B,"Mauger,2019",0.21188796198750037,0.0034212732159178594,0.2054258201675,0.21877034378500002,0.8873384816120091,0.08602244717248048,0.7213780531585916,1.0464495062144339,600,60,mRNA
eternafold_B,"Sun, 2019 HEK293 chromatin in vitro",0.23144567005709987,0.0014958956333366586,0.22863769539499998,0.2343752507175,1.3794795735246228,0.04721305318995416,1.2885894492346062,1.4712173292645812,600,60,mRNA
eternafold_B,"Sun, 2019 HEK293 chromatin in vivo",0.13393175772050012,0.0033329894964570037,0.12729698371,0.1404383231,1.2198447626032367,0.1904922842640623,0.8191205975151111,1.5592681218369457,600,60,mRNA
eternafold_B,"Sun, 2019 HEK293 cytoplasm in vitro",0.3072878440904999,0.0013673221696259292,0.3046781739725,0.3099819346325,1.627460203042726,0.032087607004864585,1.5657386992004048,1.6912241575219396,600,60,mRNA
eternafold_B,"Sun, 2019 HEK293 cytoplasm in vivo",0.20282004942640003,0.0027426392157378294,0.19742332849750002,0.20808350161,1.4945192700095422,0.09190280476805608,1.3121553183108903,1.6753627678997756,600,60,mRNA
eternafold_B,"Sun, 2019 HEK293 nucleoplasm in vitro",0.32132943106859974,0.001306560260529759,0.3187820807025,0.32383536864,1.5994116175131108,0.03134938356880768,1.5362010594374134,1.6581025747194962,600,60,mRNA
eternafold_B,"Sun, 2019 HEK293 nucleoplasm in vivo",0.19276142147080016,0.0021202750016917024,0.18849860107750002,0.1970530747325,1.4966055192658443,0.09909567191415575,1.295613052315931,1.6792746724916934,600,60,mRNA
rnasoft_blstar,"Leppek, 2021, Nluc mRNA 1M7 in vitro",0.29339623428480033,0.02314619081469747,0.24603685725500005,0.3350789053075,-0.21018776364503436,0.765376335728498,-1.5673204230705418,1.2251590494450062,600,60,mRNA
rnasoft_blstar,"Leppek, 2021, Nluc mRNA DMS in vitro",0.6245808341277006,0.021866231987071244,0.58095068766,0.665785995325,0.5223992614782637,0.5870214384229727,-0.6186016070494906,1.6021639813730715,600,60,mRNA
rnasoft_blstar,"Mauger,2019",0.1460868314611999,0.003189579866794508,0.1398166717675,0.152447943765,-1.0733584476291793,0.07980392083527502,-1.225926945534615,-0.9084717177231721,600,60,mRNA
rnasoft_blstar,"Sun, 2019 HEK293 chromatin in vitro",0.20436589553249981,0.0014162843612017413,0.2015799654975,0.20707177872500002,0.18376257214265693,0.05875267943291801,0.06450149879070628,0.29396036293770456,600,60,mRNA
rnasoft_blstar,"Sun, 2019 HEK293 chromatin in vivo",0.11517579750590007,0.003450045695236524,0.1083961144925,0.12201084046250002,-0.14487104551640106,0.2294379095562326,-0.5850141403887463,0.29964007953803184,600,60,mRNA
rnasoft_blstar,"Sun, 2019 HEK293 cytoplasm in vitro",0.26842717671370003,0.001401414866112676,0.26570687546500005,0.27124415820000003,0.27595880696233066,0.04553820605491802,0.1868298576965379,0.3650260097180756,600,60,mRNA
rnasoft_blstar,"Sun, 2019 HEK293 cytoplasm in vivo",0.1762525293988001,0.002600833923670941,0.17106986323250004,0.18122408947750002,0.13841159476328632,0.1237311321412932,-0.11526922363524268,0.3774349823457236,600,60,mRNA
rnasoft_blstar,"Sun, 2019 HEK293 nucleoplasm in vitro",0.28328206733800004,0.001358832860894442,0.2807102524625,0.2859688372775,0.2754265172275296,0.042261526636986936,0.19083575426517105,0.3563665236907408,600,60,mRNA
rnasoft_blstar,"Sun, 2019 HEK293 nucleoplasm in vivo",0.17494737710800023,0.0021643100161108228,0.17064668426750002,0.178960363885,0.3187245317207887,0.1291243229269206,0.06380721971594297,0.5668287734843163,600,60,mRNA
rnastructure,"Leppek, 2021, Nluc mRNA 1M7 in vitro",0.28071028962080014,0.02457964491417729,0.23247027314000002,0.3280540362875,-0.6531217592203785,0.7958724222996909,-1.918144438222708,1.1244322275398133,600,60,mRNA
rnastructure,"Leppek, 2021, Nluc mRNA DMS in vitro",0.5565873994182001,0.025451735372662,0.5049465561725,0.603811916825,-1.4178058697500455,0.5047507548125733,-2.101587858903751,-0.19535444485212083,600,60,mRNA
rnastructure,"Mauger,2019",0.1629196397590002,0.0034719434170421273,0.1558712532025,0.16940851909500002,-0.5714559047415699,0.09151075107673134,-0.7543611899091396,-0.3973342808980083,600,60,mRNA
rnastructure,"Sun, 2019 HEK293 chromatin in vitro",0.16907887429680016,0.0015870154892625673,0.1659734547625,0.17207388812500002,-1.3744795023948486,0.050497654964803254,-1.472400458486778,-1.2783242090614608,600,60,mRNA
rnastructure,"Sun, 2019 HEK293 chromatin in vivo",0.10098610619599989,0.003561575490578786,0.09403136804500001,0.10798887956,-1.1771082854766057,0.2042139855983076,-1.56159686773108,-0.7764641827138483,600,60,mRNA
rnastructure,"Sun, 2019 HEK293 cytoplasm in vitro",0.22341093468889978,0.0014866902513161054,0.22056820427,0.22638599237,-1.2895341384611343,0.03818748019326981,-1.3666848556437445,-1.2110839218370388,600,60,mRNA
rnastructure,"Sun, 2019 HEK293 cytoplasm in vivo",0.1500554223386997,0.0028159390943453596,0.1447757828075,0.15573042313,-1.1989810575234117,0.11467920206217247,-1.412999193205716,-0.9693472344708619,600,60,mRNA
rnastructure,"Sun, 2019 HEK293 nucleoplasm in vitro",0.23757862101919985,0.0014710308932994066,0.2347099451125,0.240501135345,-1.3149007776501762,0.038411757233175844,-1.390663660594219,-1.2415899215007333,600,60,mRNA
rnastructure,"Sun, 2019 HEK293 nucleoplasm in vivo",0.15080804125990002,0.0022114819959112857,0.14672498815,0.15494067831250002,-1.276078306691503,0.11107015983494736,-1.4824971516284469,-1.0546996799026436,600,60,mRNA
rnastructure_60C,"Leppek, 2021, Nluc mRNA 1M7 in vitro",0.31183655911889974,0.024399432433672808,0.26221617035,0.35790253797,0.4462979392632587,0.8354685333242925,-1.3273968350802865,1.8370405767104447,600,60,mRNA
rnastructure_60C,"Leppek, 2021, Nluc mRNA DMS in vitro",0.6109383519594005,0.021398714425436578,0.5670665009400001,0.6527228202400002,0.12060939310861074,0.5988390822519123,-1.08893975327755,1.1743777455455748,600,60,mRNA
rnastructure_60C,"Mauger,2019",0.21926916288140008,0.0033252540011262815,0.21260509195500002,0.22608440668000002,1.1073653663480685,0.07943777119138683,0.9485561803263483,1.2584291927527629,600,60,mRNA
rnastructure_60C,"Sun, 2019 HEK293 chromatin in vitro",0.21023123293909976,0.0014581821566819401,0.20736658456749998,0.2131124200275,0.4426940827519265,0.0576796072625413,0.3311543630482946,0.5592575851204286,600,60,mRNA
rnastructure_60C,"Sun, 2019 HEK293 chromatin in vivo",0.12693265416180008,0.003371142599558282,0.12033695864,0.13356683827250002,0.7099926923080163,0.21464810933692466,0.2673524364542482,1.1323404047857504,600,60,mRNA
rnastructure_60C,"Sun, 2019 HEK293 cytoplasm in vitro",0.26107568404990017,0.0014434553578786986,0.25837771353500005,0.26399771494,0.02030311729003559,0.04645924607124734,-0.06691392428421092,0.10892519308924659,600,60,mRNA
rnastructure_60C,"Sun, 2019 HEK293 cytoplasm in vivo",0.18043804411750006,0.002589365739931799,0.17529410395,0.1853641329025,0.3517897678221677,0.12121197994227183,0.1143714139800396,0.5790670208076641,600,60,mRNA
rnastructure_60C,"Sun, 2019 HEK293 nucleoplasm in vitro",0.2800549608807999,0.0013267515552047486,0.2774264122,0.28263047274,0.16311240001216315,0.043508768144653785,0.08010856179032302,0.24849783938437586,600,60,mRNA
rnastructure_60C,"Sun, 2019 HEK293 nucleoplasm in vivo",0.17666878168899988,0.002143703966823349,0.1725850659325,0.1806337334975,0.4330712997155508,0.12980676171002367,0.17771916615189598,0.6708494788294809,600,60,mRNA
vienna_2,"Leppek, 2021, Nluc mRNA 1M7 in vitro",0.297713872918,0.024415824556690665,0.250382770085,0.3445062918,-0.06378211573965949,0.8297085170945253,-1.6987394152303397,1.4884088611822994,600,60,mRNA
vienna_2,"Leppek, 2021, Nluc mRNA DMS in vitro",0.5806589630886001,0.023843228558449198,0.533605644745,0.6256107746,-0.7506488791776447,0.6025498174558827,-1.8094996429909818,0.43019796203218125,600,60,mRNA
vienna_2,"Mauger,2019",0.16726598953399993,0.0036147801398183164,0.1601739177025,0.17448913875500002,-0.4420642276408559,0.09588597801760869,-0.6218557536485212,-0.2448176073057798,600,60,mRNA
vienna_2,"Sun, 2019 HEK293 chromatin in vitro",0.1708612420191,0.0015069331676168822,0.1681122371775,0.1737954038575,-1.2959344108803446,0.051686505897221104,-1.3932931024905753,-1.1897561091461684,600,60,mRNA
vienna_2,"Sun, 2019 HEK293 chromatin in vivo",0.09885059128129994,0.0034329104365372616,0.092204100225,0.10571311072250002,-1.332006487474253,0.19050170495152816,-1.6795091236812956,-0.9474855169952102,600,60,mRNA
vienna_2,"Sun, 2019 HEK293 cytoplasm in vitro",0.2266141219325003,0.001450809170918821,0.22379819008750002,0.22930436798,-1.17814794029016,0.03963487549840786,-1.25455509119363,-1.102365514719201,600,60,mRNA
vienna_2,"Sun, 2019 HEK293 cytoplasm in vivo",0.14643299277749994,0.0028411910779868087,0.14088215292000003,0.151755159455,-1.383645563934528,0.10536610286471859,-1.5897820886816558,-1.1815826938986373,600,60,mRNA
vienna_2,"Sun, 2019 HEK293 nucleoplasm in vitro",0.24044246004860031,0.0014739347480881466,0.2374752987925,0.2433273649,-1.2151943299124095,0.04069651130774188,-1.299339302778207,-1.1377705084606138,600,60,mRNA
vienna_2,"Sun, 2019 HEK293 nucleoplasm in vivo",0.1507560905597,0.002299262145356345,0.1463391231375,0.1552925192125,-1.2792050075603603,0.11243470250821071,-1.4993715456010068,-1.057514410553316,600,60,mRNA
vienna_2_60C,"Leppek, 2021, Nluc mRNA 1M7 in vitro",0.3225495514561998,0.024142338720894628,0.27627467646000003,0.36851615569,0.816058602134061,0.7471955169411968,-0.865370252478511,1.9279111946408516,600,60,mRNA
vienna_2_60C,"Leppek, 2021, Nluc mRNA DMS in vitro",0.6282080211359994,0.021854801362770446,0.5848787181025001,0.6739396549375,0.630706613675989,0.5793667354576909,-0.6929236134122332,1.622998312556759,600,60,mRNA
vienna_2_60C,"Mauger,2019",0.21930903932220033,0.0032990725764927946,0.21276035740250002,0.22562119353250001,1.1086529124207782,0.07969559696313677,0.9353130337171719,1.2611595791427375,600,60,mRNA
vienna_2_60C,"Sun, 2019 HEK293 chromatin in vitro",0.21155082300650013,0.0014958593524211055,0.20845721797000002,0.21440494624250003,0.5009101024214169,0.05961462751636102,0.37758764202085054,0.6114328785168367,600,60,mRNA
vienna_2_60C,"Sun, 2019 HEK293 chromatin in vivo",0.12706907724709984,0.003407098364146534,0.1207928028425,0.13381683206750003,0.7198211395788039,0.21849488499954559,0.28059454742703255,1.1293256374122838,600,60,mRNA
vienna_2_60C,"Sun, 2019 HEK293 cytoplasm in vitro",0.2631879735593,0.0014600880977297512,0.26015645732750003,0.26589583182250004,0.09374055802444141,0.046567166891359466,-0.0007143019072822068,0.18446887257348113,600,60,mRNA
vienna_2_60C,"Sun, 2019 HEK293 cytoplasm in vivo",0.1796678074261002,0.0025507224776962273,0.1748682712525,0.1845757963275,0.31312400708272403,0.1199412919646173,0.07269673929829387,0.5489523648195572,600,60,mRNA
