package,pearson_mean,pearson_std,pearson_percentile_2.5,pearson_percentile_97.5,pearson_zscore_by_Dataset_mean,pearson_zscore_by_Dataset_std,pearson_zscore_by_Dataset_percentile_2.5,pearson_zscore_by_Dataset_percentile_97.5,window_size,Class
vienna_2_60C,0.3351353117439814,0.1495161242866442,-0.0483561428925,0.5465086423550001,-0.026232323088312904,0.42377942736178675,-1.0922611776303244,0.8830041422639713,300,viral_gRNA
contrafold_2,0.39867129341439966,0.03813016950199204,0.3153628160625,0.49124198145999987,-0.1614162140051285,0.7582159861077633,-1.794008787323064,1.0013854042955554,300,SARS-CoV-2_gRNA
eternafold_B,0.43479874875885033,0.03565230621916367,0.3500964727575,0.5134076756699998,0.880134458670912,1.0763662134884935,-1.4045584583645039,1.9469714477016424,300,SARS-CoV-2_gRNA
rnasoft_blstar,0.41641400199844963,0.03844909924979434,0.34240213343500003,0.5127795116624998,0.2481930942128764,0.7282661082054136,-1.5334744555892652,1.2761283946888695,300,SARS-CoV-2_gRNA
rnastructure,0.4090967655612505,0.062439235668136424,0.350007086475,0.5502340151899998,-0.33898908635125974,0.9474566835510275,-1.3539882326276749,1.6632757543999206,300,SARS-CoV-2_gRNA
rnastructure_60C,0.3995676586019001,0.040131977068391944,0.3343518662075,0.5012681389799999,-0.29531657430098673,0.6013311848956276,-1.6433882029019529,1.153338108931408,300,SARS-CoV-2_gRNA
vienna_2,0.4186600209976012,0.06570976981892444,0.3533185939225,0.5499358187874998,-0.1217571838007995,0.9925835854718791,-1.2432288661256576,1.780394178155644,300,SARS-CoV-2_gRNA
vienna_2_60C,0.4057870898309501,0.044191595575983726,0.35033037616,0.508486549875,-0.21084849442561393,0.608619382503586,-1.3713700990834448,1.2721497380243156,300,SARS-CoV-2_gRNA
contrafold_2,0.2835791961055858,0.157373273636133,-0.00021065491499999621,0.574821809285,0.3037399578574569,0.5358072384487276,-1.0861226166200124,1.3943809573498058,300,mRNA
eternafold_B,0.2998657128977995,0.16438358619547136,-0.03381321273500001,0.574408913565,1.002400791699836,0.9263147407821847,-1.5681163805532532,1.8006136392524348,300,mRNA
rnasoft_blstar,0.2828605342856147,0.1578642075716654,0.006221140250000004,0.5760029444149999,0.26957157180630303,0.5548009645943395,-1.14741584464233,1.4109059768687482,300,mRNA
rnastructure,0.24553990072374288,0.14333134113802767,0.0053678142150000024,0.5342190842675,-1.063020430255185,0.6505210438574175,-1.8334337249674082,0.9001715736271074,300,mRNA
rnastructure_60C,0.2806754224912706,0.14355545123817026,0.032460093805000007,0.5573102903600001,0.14180691021079983,0.5029245711131981,-1.0192546299216776,1.3635869222626995,300,mRNA
vienna_2,0.25237484223612944,0.14462133759671492,0.01457831178750001,0.5475411439775001,-0.8634586667637209,0.6945347437348465,-1.5960459268814111,1.088602738423385,300,mRNA
vienna_2_60C,0.28357460574307125,0.14129533962994123,0.04272415244000001,0.557080978925,0.20895986544450182,0.5290466967704596,-1.0624896903822965,1.4567727143532356,300,mRNA
contrafold_2,0.34299346774409983,0.17891456682688459,0.0629544564325,0.5601152142075001,0.9867627945633917,0.449965664979898,0.06216909460212353,1.80083223361894,300,rRNA
eternafold_B,0.3526111480459001,0.18599912598590632,0.047247975000000005,0.5630437308275,1.101221198267253,0.5170914053630162,-0.26858121727533796,1.8477466379826206,300,rRNA
rnasoft_blstar,0.3072654031401334,0.18831454391042715,0.004724010067500005,0.5275573183575001,0.2718618745029523,0.6163795329476788,-1.1989802684665893,1.2214397686133818,300,rRNA
rnastructure,0.24656607380043358,0.15832695843866787,-0.004035715719999999,0.4639103324125,-0.7261966813413281,0.6263814944905427,-1.6649676238048767,0.793226699008439,300,rRNA
rnastructure_60C,0.2620407061788336,0.16080789578580312,0.009067759600000003,0.47347662586750006,-0.4761771499409667,0.5882713179305004,-1.5144599478512406,0.8657468267187353,300,rRNA
vienna_2,0.24363940785796614,0.18442572168892674,-0.035545148894999996,0.49695051231750004,-0.762030244169979,0.6044114526544803,-1.8394014093570743,0.46989801058054753,300,rRNA
vienna_2_60C,0.2646748446254674,0.16915409374091617,0.0058054824600000015,0.491462880445,-0.3954417918813243,0.5438518782165738,-1.3628859828511213,0.7860735645748571,300,rRNA
contrafold_2,0.3763910973731905,0.16223449269202075,-0.01861893617,0.6136781044524999,0.47967857043459106,0.5112339823158848,-1.0789067978312827,1.1750756749089466,600,viral_gRNA
eternafold_B,0.4006998098092702,0.16606808896976136,0.006151927375000006,0.66515491422,1.1512077749083187,0.4547100375148593,-0.23679152357799463,1.787831147739713,600,viral_gRNA
rnasoft_blstar,0.37463424638094867,0.16252145843213445,0.0010311787775000004,0.6334872235675,0.404453162405206,0.4869531549014134,-0.9241834693651579,1.1482492294283668,600,viral_gRNA
rnastructure,0.31491032771192057,0.13621863862199024,-0.0056067058175,0.5419838369125001,-1.1175131961065328,0.5658950505913266,-1.7033404232708609,0.7008556125438676,600,viral_gRNA
rnastructure_60C,0.35923713996643103,0.1589056333882981,-0.030226991874999998,0.59517576857,0.05114917457288055,0.4852228298866555,-1.2476869631401797,0.9752990017401593,600,viral_gRNA
vienna_2,0.3175921514433691,0.13064309235629015,0.011104272967500004,0.53841659833,-1.0111255199081197,0.7104016458711622,-1.6987272401532294,1.2078183974060326,600,viral_gRNA
vienna_2_60C,0.358762386694212,0.1582807667006267,-0.032613365974999996,0.5889599752475001,0.04215003369365632,0.4899492102687022,-1.2956294422476755,0.91703459237581,600,viral_gRNA
contrafold_2,0.40879872264240014,0.004973075930425426,0.39888586693,0.418339124415,0.3920523301636084,0.17171735096362994,0.048575744998008964,0.7080912712570355,600,SARS-CoV-2_gRNA
eternafold_B,0.44288638636530014,0.004982181322867743,0.4331366925675,0.45257956918750003,1.662263390909008,0.1216598854656781,1.4100590916123175,1.8916845010485246,600,SARS-CoV-2_gRNA
rnasoft_blstar,0.41389739347400056,0.005276420414318478,0.40389824317,0.423978008565,0.5815422271546391,0.1733228342811101,0.2421552535423062,0.9058617357586443,600,SARS-CoV-2_gRNA
rnastructure,0.3683947470153994,0.00579133006501656,0.3576940668975,0.37998658695000004,-1.1119248562294761,0.17421165764379723,-1.4459167315417087,-0.7776069740402439,600,SARS-CoV-2_gRNA
rnastructure_60C,0.39201296179919987,0.005361781169162225,0.3816946164325,0.40166540121250005,-0.23420031495421392,0.18806067742650548,-0.6010113527370583,0.1158246187055109,600,SARS-CoV-2_gRNA
vienna_2,0.36863998419120036,0.005643968237069699,0.3576947055475,0.38019933797500005,-1.1026576123163345,0.1709878276863186,-1.4178335205189179,-0.7622515579150112,600,SARS-CoV-2_gRNA
vienna_2_60C,0.3932608005646006,0.005325362408982968,0.38275310944,0.4033540402225,-0.1870751647272277,0.18392226086133348,-0.5523389188320982,0.16479853335013256,600,SARS-CoV-2_gRNA
contrafold_2,0.25574177284902816,0.16467956030202516,-0.027871077145000003,0.63504619109,0.1280764966171685,0.6232606817396078,-1.0559259049476755,1.3622148553226976,600,mRNA
eternafold_B,0.2885198030248144,0.1632199162935926,-0.0214494244525,0.6489077716475,1.1924204112949108,0.6230430511119526,-0.5584675106612051,1.87323208561872,600,mRNA
rnasoft_blstar,0.24707568440671437,0.17462366063799742,-0.0438203772575,0.642924959835,0.002240063765494927,0.5884245404188644,-1.1131315346224084,1.1879613017261352,600,mRNA
rnastructure,0.20970992264680022,0.16747390970016915,-0.10110371711249999,0.581971812355,-1.1097771240533318,0.5027175862247235,-1.9194157059762649,0.21292362245233334,600,mRNA
rnastructure_60C,0.25008400673622877,0.17821415302840765,-0.0963565116025,0.6311667744949999,0.1811850240321611,0.6182533034103154,-1.4023322959364772,1.118542720027309,600,mRNA
vienna_2,0.22142860637231382,0.16583516897036155,-0.0535895657625,0.60515327343,-0.8561486518265361,0.566259346535451,-1.5983513932999278,0.6994725472021122,600,mRNA
vienna_2_60C,0.26633659325917153,0.16546991979277761,-0.008254713709999984,0.6478840513024999,0.4620037801701313,0.5222047761480474,-0.6168578061124488,1.4351301892817638,600,mRNA
contrafold_2,0.13757138406700023,0.08230608649578748,-0.021256384322500002,0.2857327161575,0.0039841142530132245,0.7488131847487803,-1.3465530190077046,1.5780667947457019,600,rRNA
eternafold_B,0.14559613948495023,0.08622672793817462,-0.02260251786,0.3015327851749999,0.11420041518365238,0.7946132246514573,-1.3506152307381845,1.6959288319060721,600,rRNA
rnasoft_blstar,0.11556418406220023,0.09031258736963775,-0.0493398996075,0.27523569672250003,-0.2690500584164824,0.7817324156872633,-1.6615494312864683,1.3915971054144065,600,rRNA
rnastructure,0.11057177025289998,0.09039297267222667,-0.06588709544,0.26792988498000003,-0.33783679196911737,0.7688639853929741,-1.6378465910973445,1.2670641801054958,600,rRNA
rnastructure_60C,0.20421385293704994,0.061995732570503045,0.083116480795,0.321717693775,0.6120419773237367,0.8922942067142114,-1.3545796529860825,1.8733834479338063,600,rRNA
vienna_2,0.09799438962244991,0.10754720423402578,-0.09945208454250001,0.2826063411375,-0.42895701130366354,0.8577064054563369,-1.7583175993531042,1.4518647315507394,600,rRNA
vienna_2_60C,0.18562736427980026,0.07075950327360424,0.0522566291775,0.3256279074699999,0.305617354928861,1.1066873093879408,-1.8346990195432449,1.896189062054149,600,rRNA
contrafold_2,0.38292458460422873,0.16926056676829743,-0.032683565572500003,0.63496135781,0.514629902451059,0.5285901886923265,-1.175462102820407,1.2793022982526632,900,viral_gRNA
eternafold_B,0.40947218798746055,0.17277270735225342,-0.003207625954999997,0.6815540591850001,1.2098503097849405,0.4865971717991958,-0.284755960741936,1.948624421524157,900,viral_gRNA
rnasoft_blstar,0.37680900062022965,0.16413927816238094,-0.003958326847499998,0.6469537513475001,0.31478126930706246,0.4619774632041598,-0.8807717214662202,1.0949224651622056,900,viral_gRNA
rnastructure,0.31869104493946016,0.13467478298004606,-0.0027507932099999997,0.5510039324475,-1.0545615315511812,0.6448892275306182,-1.6331019016392057,1.0011521059464392,900,viral_gRNA
rnastructure_60C,0.36492398245728036,0.16045803880524057,-0.029339892399999998,0.602636974345,0.03685605420583322,0.4696867345521784,-1.2208920372770786,0.7521386564631547,900,viral_gRNA
vienna_2,0.3204791252542204,0.1337612700048223,-3.2709757499999766e-05,0.5509588206399999,-1.0069477920298278,0.672795359723915,-1.6214974767626447,1.0885142143276396,900,viral_gRNA
vienna_2_60C,0.3637185832168002,0.15890452545800354,-0.025724181019999997,0.5990939790975,-0.014608212167890221,0.4755743637375112,-1.370511677038982,0.6431230105288224,900,viral_gRNA
contrafold_2,0.4177311656987002,0.004979929146133218,0.40771329202750006,0.42754453676500004,0.3363943905759757,0.19548740076784044,-0.04323550375540999,0.7156096057262598,900,SARS-CoV-2_gRNA
eternafold_B,0.4498448491765996,0.004938109265705958,0.4406427923475,0.45924650062000005,1.7249771955902828,0.1266271885966498,1.4795119263235577,1.9534316102512537,900,SARS-CoV-2_gRNA
rnasoft_blstar,0.4230856235286998,0.005166233256039426,0.412313118225,0.4326864075425,0.5678913148997906,0.19998131174976522,0.13690482343901178,0.9278340058675633,900,SARS-CoV-2_gRNA
rnastructure,0.3849322590620997,0.005761086985666877,0.37338482099750003,0.39557409928250004,-1.0799049471821374,0.19779475482997816,-1.4601159667587236,-0.6776578486221969,900,SARS-CoV-2_gRNA
rnastructure_60C,0.4046515604526999,0.0052500516173112095,0.393946850625,0.4149249350625,-0.22912149265566714,0.20636620747799006,-0.643055018947121,0.16666137677372433,900,SARS-CoV-2_gRNA
vienna_2,0.38667658229559976,0.005689171155431144,0.37527916506,0.39757817171,-1.0056469211620396,0.20386536307333739,-1.3983344315077435,-0.6114017017048295,900,SARS-CoV-2_gRNA
vienna_2_60C,0.4027222920471999,0.004990771815385975,0.3929855829925,0.41273304225,-0.3145895400662031,0.20628909980454627,-0.7047546886914782,0.0919090335169909,900,SARS-CoV-2_gRNA
contrafold_2,0.28690338425004336,0.19680071202704275,-0.046910278147499984,0.7219022427874999,0.11212292724024815,0.5440500673041172,-0.9440650567622338,1.324321439551309,900,mRNA
eternafold_B,0.3151901801559001,0.20840626686994923,-0.08090164967749999,0.742057399235,1.184125313104162,0.7841161482701015,-1.2032429543209844,1.8936003876657455,900,mRNA
rnasoft_blstar,0.29272699374161515,0.19757479014326573,-0.005869252682499991,0.7319540207774999,0.25549416369838257,0.6618881123420812,-1.45747884801671,1.5049496061586967,900,mRNA
rnastructure,0.2482704610429856,0.1917213789468944,-0.08991072926,0.669356186295,-1.0689667093491162,0.5576772034536601,-1.763327726513876,0.5197834238631033,900,mRNA
rnastructure_60C,0.2831972778338575,0.19621016506643166,-0.070695422985,0.7045281727125,0.09470205161722123,0.5382594853100501,-1.1763370448211772,1.1881894267870572,900,mRNA
vienna_2,0.2576488076518137,0.18735413637935222,-0.04491406236499999,0.6749064998375001,-0.8552252118105207,0.5983076756027998,-1.6593879104077804,0.8634154806674395,900,mRNA
vienna_2_60C,0.29164052237632837,0.19199803984822134,-0.0447690438475,0.711137618685,0.27774746549962276,0.5025219837528899,-0.9060677326722305,1.3616732088083876,900,mRNA
contrafold_2,0.08480778334350018,0.04309757443076092,-0.0021749924000000003,0.1679158751625,0.2737000724496059,0.5766068006657239,-0.9083796468271013,1.384849487377141,900,rRNA
eternafold_B,0.09537388871860003,0.0491939954515847,-0.005354078767499999,0.19003418764500002,0.41743688394242834,0.6291107429996954,-0.8548139988332707,1.5568976433433879,900,rRNA
rnasoft_blstar,0.07375961481979994,0.04364176462533365,-0.0077027551375,0.15893293739749995,0.1174832454538258,0.5844976848197129,-0.9795235173229874,1.3274088634994277,900,rRNA
rnastructure,-0.018085508541900008,0.047360666508363757,-0.11566490504750002,0.07359445134499996,-1.156452526228822,0.5288019245130935,-1.9726474816281139,-0.0012784748127812767,900,rRNA
rnastructure_60C,0.11102353730049994,0.04948539217135593,0.010861090245000002,0.201698437835,0.6255166245997783,0.6246403075035335,-0.7172219137895355,1.6710046073285816,900,rRNA
vienna_2,-0.008368526738600002,0.046732701003581,-0.09988104176750001,0.08571442979499999,-1.0232851453271004,0.558453386428564,-1.8579600576275368,0.2783167484558572,900,rRNA
vienna_2_60C,0.11857903038969995,0.048592737491739355,0.019405499395,0.2084208208125,0.7456008451102822,0.5968107823091678,-0.6013988531749929,1.7533900242295761,900,rRNA
contrafold_2,0.38666530586845027,0.1668295013337616,-0.02869256024,0.6350615393925,0.5958739472243949,0.6073162868612303,-1.353556902026541,1.4385886236956171,1200,viral_gRNA
eternafold_B,0.4083927268217605,0.17033618429926492,0.0016521611125000016,0.6832764770574999,1.1432699973688967,0.4918227598718193,-0.47065195581453967,1.717234434179639,1200,viral_gRNA
rnasoft_blstar,0.37453536323935005,0.16189610557826786,-0.008322138947499998,0.6362570865875,0.23775839116404648,0.5013763199368187,-1.2040570728498954,0.9091176138293056,1200,viral_gRNA
rnastructure,0.3163931170117502,0.13128069824133384,8.876534750000328e-05,0.541951504025,-1.1246718671621598,0.5809593972053696,-1.692899746398162,0.8711193053916393,1200,viral_gRNA
rnastructure_60C,0.36471695899103046,0.15056257051367916,-0.0030402791924999998,0.59032588665,0.04923047113831147,0.4316478759864671,-0.9749992805746922,0.9316824147103797,1200,viral_gRNA
vienna_2,0.3186568249893705,0.12971931025820524,-0.0018320337474999997,0.539713474695,-0.9915053560695078,0.6617407378230242,-1.610906099964175,1.0273090917775871,1200,viral_gRNA
vienna_2_60C,0.36531785740501,0.14838748728700457,-0.0005820788499999988,0.58230794888,0.09004441633602109,0.4463232681646514,-0.8130512406141834,1.0678810312037674,1200,viral_gRNA
contrafold_2,0.42563099582079955,0.00508634069991791,0.41550726009,0.43580772632500003,0.4770686536825474,0.16425886509057863,0.15779335078291995,0.8008139308045434,1200,SARS-CoV-2_gRNA
eternafold_B,0.4569179241519997,0.004892086914540352,0.4476029555975,0.46636142839499994,1.5760266667492349,0.12018818512134397,1.3423622588819333,1.8152659852370217,1200,SARS-CoV-2_gRNA
rnasoft_blstar,0.4290529984163003,0.005200993066428166,0.41874297581250003,0.43821256467499997,0.5974665360031445,0.16277710207566068,0.2720985458604114,0.9119330477236092,1200,SARS-CoV-2_gRNA
rnastructure,0.3737115865105999,0.00605185183478489,0.36208642999,0.38578586122499997,-1.342428173995875,0.1516140300360068,-1.619498456739097,-1.0254208662439745,1200,SARS-CoV-2_gRNA
rnastructure_60C,0.4060776544517002,0.005182132513966091,0.39647399710000003,0.41674706224499997,-0.20932850176754514,0.1689140129841817,-0.5249353865902149,0.1265189524833358,1200,SARS-CoV-2_gRNA
vienna_2,0.38526999716000043,0.005946686375697975,0.3729868742825,0.3968723752675,-0.9375833688875178,0.16848971534558024,-1.2580478349070203,-0.6053852545984787,1200,SARS-CoV-2_gRNA
vienna_2_60C,0.4074670172060993,0.005526717656425134,0.396521053155,0.41790148742250005,-0.16122181178399164,0.18150202474117857,-0.5109278395743949,0.17865321813880808,1200,SARS-CoV-2_gRNA
contrafold_2,0.24969568172013365,0.13933799540425398,-0.06160225644,0.4831486875625,0.37915962204767145,0.5243331230921122,-0.8220874571155722,1.4760294678374333,1200,mRNA
eternafold_B,0.2716894737198656,0.14657140551831915,-0.06941406971500001,0.500550394315,1.1626812265760036,0.6648395257066956,-0.9181044703383922,1.8263533363588775,1200,mRNA
rnasoft_blstar,0.24315899537911678,0.1358436287645593,-0.0446884672475,0.47859099356749996,0.2629143839710872,0.5149858873794708,-1.0951006470758584,1.2652610657987422,1200,mRNA
rnastructure,0.1947939759109998,0.12604895108310257,-0.09596450885,0.39883993279499996,-1.1196200461643568,0.6178551117208134,-1.6614862069985519,0.7581782858865415,1200,mRNA
rnastructure_60C,0.22791098427536638,0.14585960402907702,-0.107522945125,0.450840123415,0.004574724955483543,0.5379626526447705,-1.4524677727554642,0.8689365317199739,1200,mRNA
vienna_2,0.20225014777951586,0.12257375700861393,-0.0696140638125,0.40941262860500005,-0.9251454598877966,0.6066814126566739,-1.6774774383042363,0.9582644556623398,1200,mRNA
vienna_2_60C,0.24099057427889986,0.13491525084072603,-0.071178136255,0.4548855337475,0.2354355485019146,0.49941211965318266,-0.9693953680969276,1.3002205317865416,1200,mRNA
contrafold_2,0.05885150066829997,0.06609435818930072,-0.0728736898325,0.18321805746749995,-0.10369220201127582,0.511914117707499,-1.0815440207400653,0.9156589817659679,1200,rRNA
eternafold_B,0.055842243457300045,0.07138899795492505,-0.07820253294,0.1923857054075,-0.12726579800634624,0.5487765954495784,-1.1788463652947252,0.9438181571766822,1200,rRNA
rnasoft_blstar,0.03931743562760002,0.06445621487407728,-0.0909234267225,0.1578674872325,-0.261888242835361,0.4833410594287478,-1.2016590627908112,0.6581035924255685,1200,rRNA
rnastructure,-0.026746395213499974,0.0681925953303008,-0.15958831551500002,0.1133521562,-0.794695035522924,0.4936784230684597,-1.6327836116874108,0.2605467700258302,1200,rRNA
rnastructure_60C,0.2189934726236997,0.07197938245588816,0.075168796795,0.35265127944749997,1.182388999764668,0.4710092930524651,0.08013698383200002,1.956259177141495,1200,rRNA
vienna_2,-0.05030501875200004,0.06602327087858165,-0.1781536691225,0.08198271270999997,-0.9888018679818259,0.45172582317395044,-1.7684066073524607,0.0058392523282073125,1200,rRNA
vienna_2_60C,0.20858186489509983,0.07427714145807364,0.0633656737325,0.345282911595,1.0939541465930656,0.48545288337837517,-0.013390701276498673,1.8835865563480407,1200,rRNA
