package,Dataset,pearson_mean,pearson_std,pearson_percentile_2.5,pearson_percentile_97.5,pearson_zscore_by_Dataset_mean,pearson_zscore_by_Dataset_std,pearson_zscore_by_Dataset_percentile_2.5,pearson_zscore_by_Dataset_percentile_97.5,window_size,Class
rnastructure_60C,"Mauger,2019",0.428013306,0.003215834,0.421895588,0.434489442,-0.071421579,0.093583435,-0.258727474,0.104713684,300,mRNA
rnastructure_60C,"Sun, 2019 HEK293 chromatin in vitro",0.206942167,0.001240292,0.204560307,0.20931951,0.377888911,0.051520368,0.283077269,0.483793351,300,mRNA
rnastructure_60C,"Sun, 2019 HEK293 chromatin in vivo",0.130864289,0.002849819,0.125064726,0.136377539,0.43370603,0.181127772,0.07194483,0.779883055,300,mRNA
rnastructure_60C,"Sun, 2019 HEK293 cytoplasm in vitro",0.257370795,0.001156799,0.255114514,0.259641042,0.032775478,0.04053066,-0.042761419,0.110677397,300,mRNA
rnastructure_60C,"Sun, 2019 HEK293 cytoplasm in vivo",0.1842966,0.00205143,0.180319913,0.188018944,0.324866992,0.102262751,0.124806194,0.520989607,300,mRNA
rnastructure_60C,"Sun, 2019 HEK293 nucleoplasm in vitro",0.272264097,0.001120393,0.270090941,0.274511749,0.130552936,0.038636616,0.053366751,0.205034928,300,mRNA
rnastructure_60C,"Sun, 2019 HEK293 nucleoplasm in vivo",0.17955601,0.001679576,0.176394601,0.182908915,0.354581585,0.104180209,0.170576224,0.558736956,300,mRNA
vienna_2,"Leppek, 2021, Nluc mRNA 1M7 in vitro",0.300207556,0.023041274,0.255364764,0.343245271,0.176717022,0.84859075,-1.494454527,1.663035174,300,mRNA
vienna_2,"Leppek, 2021, Nluc mRNA DMS in vitro",0.519878215,0.024857929,0.472935962,0.568565166,-0.592814968,0.735678508,-1.804996813,0.995526435,300,mRNA
vienna_2,"Mauger,2019",0.391131629,0.003430419,0.384559232,0.39765033,-1.209259888,0.080578873,-1.36386264,-1.051956682,300,mRNA
vienna_2,"Sun, 2019 HEK293 chromatin in vitro",0.169477745,0.001377464,0.166808588,0.172155179,-1.314810985,0.044374368,-1.404640171,-1.224354727,300,mRNA
vienna_2,"Sun, 2019 HEK293 chromatin in vivo",0.106362704,0.002779872,0.101032097,0.111613849,-1.298563456,0.155619766,-1.600293612,-0.992432087,300,mRNA
vienna_2,"Sun, 2019 HEK293 cytoplasm in vitro",0.225112546,0.001207163,0.222771326,0.227594718,-1.184083226,0.035880091,-1.25357465,-1.11087289,300,mRNA
vienna_2,"Sun, 2019 HEK293 cytoplasm in vivo",0.155450107,0.002095174,0.151039157,0.159426276,-1.241750547,0.089337129,-1.414659143,-1.064649446,300,mRNA
vienna_2,"Sun, 2019 HEK293 nucleoplasm in vitro",0.237516118,0.001203995,0.235083984,0.23982243,-1.184351785,0.034968954,-1.250968283,-1.113128486,300,mRNA
vienna_2,"Sun, 2019 HEK293 nucleoplasm in vivo",0.154843466,0.001761403,0.151530502,0.15832681,-1.327386938,0.089196358,-1.500393315,-1.152081577,300,mRNA
vienna_2_60C,"Leppek, 2021, Nluc mRNA 1M7 in vitro",0.304984508,0.022387303,0.263395439,0.348486335,0.368802193,0.841124365,-1.380899579,1.80790994,300,mRNA
vienna_2_60C,"Leppek, 2021, Nluc mRNA DMS in vitro",0.535373798,0.022656448,0.489753932,0.577399716,-0.100360646,0.721759,-1.519697042,1.309368759,300,mRNA
vienna_2_60C,"Mauger,2019",0.431154147,0.003256417,0.424561045,0.437541258,0.025690331,0.092943713,-0.156786239,0.210994216,300,mRNA
vienna_2_60C,"Sun, 2019 HEK293 chromatin in vitro",0.207965805,0.001304772,0.205304084,0.210504948,0.424103768,0.052986343,0.320734341,0.523778167,300,mRNA
vienna_2_60C,"Sun, 2019 HEK293 chromatin in vivo",0.13155418,0.00268465,0.1266758,0.136746368,0.482077363,0.170685871,0.159313742,0.801298853,300,mRNA
vienna_2_60C,"Sun, 2019 HEK293 cytoplasm in vitro",0.25887594,0.001149221,0.25660642,0.260971747,0.089549556,0.040539966,0.012658567,0.170088291,300,mRNA
vienna_2_60C,"Sun, 2019 HEK293 cytoplasm in vivo",0.183990303,0.002007878,0.180039553,0.188115697,0.308362217,0.099842805,0.11147367,0.505898587,300,mRNA
vienna_2_60C,"Sun, 2019 HEK293 nucleoplasm in vitro",0.273730882,0.001123879,0.271469717,0.276112219,0.186041333,0.040079924,0.105546679,0.264170562,300,mRNA
vienna_2_60C,"Sun, 2019 HEK293 nucleoplasm in vivo",0.178652706,0.001739086,0.175264474,0.182164947,0.292997963,0.10719231,0.083581362,0.508664958,300,mRNA
contrafold_2,"Deigan, 2009 ex vivo rRNA",0.434827807,0.011715242,0.412035299,0.457720623,1.224964251,0.221614668,0.768611776,1.5967062,300,rRNA
contrafold_2,"McGinnis, 2015, rRNA in vivo",0.11800235,0.025235955,0.067419152,0.167057453,0.833867957,0.616100298,-0.534997278,1.894581324,300,rRNA
contrafold_2,"Simon,2019 Ecoli exvivo",0.426960572,0.017529979,0.392555909,0.460356822,1.029967032,0.359692679,0.32860849,1.679373295,300,rRNA
eternafold_B,"Deigan, 2009 ex vivo rRNA",0.433828428,0.012303063,0.409428473,0.458112366,1.200393335,0.224164942,0.758466697,1.616755617,300,rRNA
eternafold_B,"McGinnis, 2015, rRNA in vivo",0.120250742,0.026219147,0.06372487,0.170694387,0.892409824,0.6226341,-0.58983973,1.856329302,300,rRNA
eternafold_B,"Simon,2019 Ecoli exvivo",0.427720866,0.017181556,0.393294127,0.459499889,1.047826413,0.349793537,0.316799874,1.664628639,300,rRNA
rnasoft_blstar,"Deigan, 2009 ex vivo rRNA",0.402442829,0.012527857,0.379047938,0.427652278,0.456984457,0.260910935,-0.060275449,0.944823718,300,rRNA
rnasoft_blstar,"McGinnis, 2015, rRNA in vivo",0.080182512,0.027696498,0.026066563,0.13284237,-0.198480062,0.701831377,-1.555124457,1.226643741,300,rRNA
rnasoft_blstar,"Simon,2019 Ecoli exvivo",0.41236034,0.018546665,0.374848,0.4475299,0.682021696,0.398756183,-0.136718824,1.43198288,300,rRNA
rnastructure,"Deigan, 2009 ex vivo rRNA",0.337684142,0.014658811,0.308081929,0.365449098,-1.06372919,0.279208378,-1.603926349,-0.484101495,300,rRNA
rnastructure,"McGinnis, 2015, rRNA in vivo",0.069897211,0.027301103,0.017088134,0.121071701,-0.46522168,0.680984828,-1.663317036,0.936244725,300,rRNA
rnastructure,"Simon,2019 Ecoli exvivo",0.345619165,0.019846262,0.306764439,0.38076849,-0.90942389,0.394173947,-1.642038741,-0.181198005,300,rRNA
rnastructure_60C,"Deigan, 2009 ex vivo rRNA",0.35887882,0.013255151,0.33391407,0.384933496,-0.567558798,0.286555729,-1.129807981,0.006678253,300,rRNA
rnastructure_60C,"McGinnis, 2015, rRNA in vivo",0.084370538,0.025992723,0.03116578,0.135452891,-0.074322823,0.668920804,-1.379231898,1.26214207,300,rRNA
rnastructure_60C,"Simon,2019 Ecoli exvivo",0.368144275,0.019467722,0.330374611,0.405216544,-0.373556896,0.421159861,-1.195406382,0.413284801,300,rRNA
vienna_2,"Deigan, 2009 ex vivo rRNA",0.34633087,0.01434308,0.317904366,0.374336686,-0.861165547,0.289260582,-1.421874345,-0.245733359,300,rRNA
vienna_2,"McGinnis, 2015, rRNA in vivo",0.045891689,0.02938364,-0.012577321,0.104058136,-1.102006156,0.634328468,-2.029501321,0.38850261,300,rRNA
vienna_2,"Simon,2019 Ecoli exvivo",0.338682262,0.019858238,0.300737734,0.378635891,-1.080344227,0.394442357,-1.772980968,-0.25366764,300,rRNA
vienna_2_60C,"Deigan, 2009 ex vivo rRNA",0.366461655,0.014001923,0.338139278,0.393075569,-0.389888508,0.302892624,-0.980272574,0.216935617,300,rRNA
vienna_2_60C,"McGinnis, 2015, rRNA in vivo",0.0916425,0.025550433,0.040362607,0.139936371,0.11375294,0.670221404,-1.211344138,1.370303058,300,rRNA
vienna_2_60C,"Simon,2019 Ecoli exvivo",0.367243165,0.020165947,0.32802929,0.405121265,-0.396490127,0.432598394,-1.194990208,0.415629382,300,rRNA
contrafold_2,"Dadonaite,2019",0.314870653,0.007433536,0.3010171,0.330015305,0.81328669,0.176454485,0.470055888,1.180037826,600,viral_gRNA
contrafold_2,"Huber, 2019 in virion",0.403972659,0.002745009,0.398310672,0.409231688,0.797248183,0.061498471,0.668840604,0.916012496,600,viral_gRNA
contrafold_2,"Huber, 2019 in vitro",0.176671149,0.008527723,0.159813009,0.193295255,0.22293817,0.619279061,-1.038618662,1.38482806,600,viral_gRNA
contrafold_2,"Kutchko,2018",0.44286669,0.00505407,0.432748185,0.452404323,0.736546047,0.108574043,0.509220639,0.94386713,600,viral_gRNA
contrafold_2,"Lavender,2015",0.366345021,0.005966548,0.354784701,0.377763294,0.471047337,0.150955315,0.170096646,0.764367385,600,viral_gRNA
contrafold_2,"Siegfried,2014",0.391190358,0.005548197,0.379628653,0.401516746,0.448768697,0.135440706,0.162963985,0.708080702,600,viral_gRNA
contrafold_2,"Simon,2019 Invitro",0.608899144,0.007359698,0.593919446,0.622847951,0.371320154,0.141281666,0.082307405,0.632726771,600,viral_gRNA
contrafold_2,"Simon,2019 Invivo",0.496859514,0.009527428,0.477395665,0.515354473,0.861477584,0.187852049,0.493854671,1.231975268,600,viral_gRNA
contrafold_2,"Watters,2018",0.001828534,0.028722107,-0.05376249,0.060401427,-0.222101633,0.787064245,-1.607614779,1.41941998,600,viral_gRNA
contrafold_2,"Watts,2009",0.519507816,0.00791464,0.50415978,0.535099338,0.436874636,0.172028109,0.101721558,0.773054074,600,viral_gRNA
eternafold_B,"Dadonaite,2019",0.343927517,0.007296819,0.330533196,0.358227544,1.608048655,0.134663519,1.340760005,1.846197141,600,viral_gRNA
eternafold_B,"Huber, 2019 in virion",0.423294126,0.002832467,0.417428045,0.429222366,1.291289074,0.057172343,1.176494937,1.403806256,600,viral_gRNA
eternafold_B,"Huber, 2019 in vitro",0.189876923,0.008193251,0.174014511,0.205618861,1.256269051,0.501310968,0.093613187,2.023503615,600,viral_gRNA
eternafold_B,"Kutchko,2018",0.46292064,0.005202873,0.452837529,0.473110052,1.22047178,0.097377573,1.025008823,1.410311936,600,viral_gRNA
eternafold_B,"Lavender,2015",0.39505648,0.005798486,0.384118561,0.406650786,1.273450373,0.128544442,1.013255903,1.523978912,600,viral_gRNA
eternafold_B,"Siegfried,2014",0.414437207,0.005722417,0.403147553,0.425521504,1.063188619,0.127134357,0.809423142,1.299783258,600,viral_gRNA
eternafold_B,"Simon,2019 Invitro",0.660466442,0.006995504,0.646533606,0.673984966,1.47145246,0.113314353,1.241461926,1.670933598,600,viral_gRNA
eternafold_B,"Simon,2019 Invivo",0.503987978,0.009276486,0.485878889,0.521861075,1.02537418,0.175891493,0.648771258,1.355297776,600,viral_gRNA
eternafold_B,"Watters,2018",0.029854494,0.030013384,-0.029974984,0.086357596,0.571127678,0.812856026,-1.099751172,1.839451764,600,viral_gRNA
eternafold_B,"Watts,2009",0.549894721,0.00773593,0.535112803,0.565048276,1.174556337,0.151591877,0.874653022,1.470247966,600,viral_gRNA
rnasoft_blstar,"Dadonaite,2019",0.295102233,0.007778216,0.279400667,0.309946883,0.272279802,0.192154424,-0.124096552,0.620551885,600,viral_gRNA
rnasoft_blstar,"Huber, 2019 in virion",0.385700902,0.003034549,0.379988295,0.391569578,0.329963225,0.070801224,0.192973012,0.465932847,600,viral_gRNA
rnasoft_blstar,"Huber, 2019 in vitro",0.176270743,0.008248602,0.160732128,0.192328012,0.183784993,0.609710591,-1.046983868,1.347809273,600,viral_gRNA
rnasoft_blstar,"Kutchko,2018",0.43515028,0.005341421,0.42449857,0.445591981,0.550474516,0.115931938,0.313456274,0.771985983,600,viral_gRNA
rnasoft_blstar,"Lavender,2015",0.357019453,0.006240808,0.344743634,0.368677248,0.210700696,0.160858692,-0.102296001,0.524321895,600,viral_gRNA
rnasoft_blstar,"Siegfried,2014",0.393533776,0.006052733,0.38186871,0.405601706,0.509375993,0.14163191,0.229314725,0.794700743,600,viral_gRNA
rnasoft_blstar,"Simon,2019 Invitro",0.628042743,0.007782538,0.61304466,0.643687646,0.780072576,0.142471137,0.498583122,1.056602551,600,viral_gRNA
rnasoft_blstar,"Simon,2019 Invivo",0.484916561,0.0094241,0.466533828,0.502435017,0.586938824,0.189499773,0.194465969,0.94182722,600,viral_gRNA
rnasoft_blstar,"Watters,2018",0.018760977,0.030379708,-0.042906723,0.07621051,0.260862495,0.831629044,-1.427330188,1.682334181,600,viral_gRNA
rnasoft_blstar,"Watts,2009",0.535284896,0.008130141,0.519414229,0.550234525,0.820530339,0.171323135,0.452842053,1.123431882,600,viral_gRNA
rnastructure,"Dadonaite,2019",0.239632001,0.008124936,0.224629999,0.255208513,-1.243642329,0.170556368,-1.569180203,-0.886622667,600,viral_gRNA
rnastructure,"Huber, 2019 in virion",0.321611543,0.003298657,0.315606346,0.328244535,-1.308425864,0.06444101,-1.432839153,-1.17431431,600,viral_gRNA
rnastructure,"Huber, 2019 in vitro",0.159151157,0.008473472,0.14287788,0.175322826,-1.14860009,0.537006865,-1.981271725,0.053199706,600,viral_gRNA
rnastructure,"Kutchko,2018",0.364802057,0.005915724,0.353392481,0.37656536,-1.148326513,0.117906861,-1.382917398,-0.917755166,600,viral_gRNA
rnastructure,"Lavender,2015",0.295629772,0.00707797,0.281491107,0.309325936,-1.504001918,0.135266729,-1.751943912,-1.242190138,600,viral_gRNA
rnastructure,"Siegfried,2014",0.325919065,0.006964492,0.313035006,0.340852002,-1.274857733,0.138418611,-1.538474867,-0.988134436,600,viral_gRNA
rnastructure,"Simon,2019 Invitro",0.536455387,0.008600819,0.519347949,0.552587628,-1.170763619,0.143530079,-1.430565529,-0.895752742,600,viral_gRNA
rnastructure,"Simon,2019 Invivo",0.401807073,0.010238236,0.380321938,0.422436781,-1.324898661,0.178761012,-1.655129221,-0.978994541,600,viral_gRNA
rnastructure,"Watters,2018",0.013576697,0.029749373,-0.044496452,0.069882222,0.109882603,0.849264962,-1.511061898,1.748352008,600,viral_gRNA
rnastructure,"Watts,2009",0.442289873,0.00932389,0.423890623,0.459801437,-1.431572345,0.156133405,-1.708057264,-1.099993617,600,viral_gRNA
rnastructure_60C,"Dadonaite,2019",0.270301665,0.008014295,0.254759074,0.285907633,-0.405162247,0.195163123,-0.759339062,-0.010209951,600,viral_gRNA
rnastructure_60C,"Huber, 2019 in virion",0.377461462,0.003007743,0.371425809,0.38299675,0.119374491,0.072309786,-0.022230936,0.255791405,600,viral_gRNA
rnastructure_60C,"Huber, 2019 in vitro",0.174218375,0.008402591,0.156671524,0.189837492,0.03605535,0.633308489,-1.225390634,1.170223894,600,viral_gRNA
rnastructure_60C,"Kutchko,2018",0.416984326,0.00563089,0.406128916,0.427925939,0.111311412,0.127049617,-0.142619873,0.359894286,600,viral_gRNA
rnastructure_60C,"Lavender,2015",0.361577273,0.006579917,0.34913839,0.374511181,0.337481926,0.166252427,0.015599875,0.669979645,600,viral_gRNA
rnastructure_60C,"Siegfried,2014",0.389373375,0.005940897,0.377340614,0.401319144,0.40030052,0.141711937,0.11906288,0.667687511,600,viral_gRNA
rnastructure_60C,"Simon,2019 Invitro",0.589530991,0.00775075,0.573847529,0.603773642,-0.040556034,0.153936944,-0.344769449,0.274666935,600,viral_gRNA
rnastructure_60C,"Simon,2019 Invivo",0.465944391,0.009877787,0.446038218,0.485598322,0.150976626,0.211600081,-0.258525444,0.582843801,600,viral_gRNA
rnastructure_60C,"Watters,2018",-0.00773755,0.028843002,-0.066398885,0.047881004,-0.509171338,0.776655815,-1.803084424,1.184545549,600,viral_gRNA
rnastructure_60C,"Watts,2009",0.50456305,0.008289059,0.487675507,0.519869417,0.074395822,0.189170371,-0.310433252,0.424224638,600,viral_gRNA
vienna_2,"Dadonaite,2019",0.254580038,0.008060919,0.238432237,0.270011612,-0.834356368,0.186250484,-1.174350712,-0.465306083,600,viral_gRNA
vienna_2,"Huber, 2019 in virion",0.320062648,0.003394115,0.313632401,0.326686539,-1.347932929,0.063272022,-1.471836517,-1.225154359,600,viral_gRNA
vienna_2,"Huber, 2019 in vitro",0.16429154,0.008326211,0.14835926,0.182031813,-0.745642878,0.585568812,-1.741961301,0.558821999,600,viral_gRNA
vienna_2,"Kutchko,2018",0.35030813,0.006144187,0.339312446,0.362992279,-1.497687166,0.100681412,-1.697455038,-1.2852752,600,viral_gRNA
vienna_2,"Lavender,2015",0.306886985,0.007104017,0.293146196,0.320962664,-1.18900419,0.156419784,-1.49316692,-0.874431143,600,viral_gRNA
vienna_2,"Siegfried,2014",0.316230993,0.006838017,0.302583869,0.329669404,-1.531180408,0.12188227,-1.76266834,-1.297922577,600,viral_gRNA
vienna_2,"Simon,2019 Invitro",0.533067102,0.008894908,0.516061259,0.550139005,-1.242293698,0.143854621,-1.530209753,-0.95431823,600,viral_gRNA
vienna_2,"Simon,2019 Invivo",0.400690979,0.01036244,0.378823862,0.419221937,-1.35067259,0.181788644,-1.67213645,-0.951522322,600,viral_gRNA
vienna_2,"Watters,2018",0.027922323,0.028225571,-0.027707209,0.083818051,0.527966761,0.769007101,-1.094022963,1.861815171,600,viral_gRNA
vienna_2,"Watts,2009",0.451301082,0.00884142,0.433455207,0.468600856,-1.214746867,0.17020924,-1.539345054,-0.875137335,600,viral_gRNA
vienna_2_60C,"Dadonaite,2019",0.277421995,0.007774962,0.262334894,0.292352119,-0.210454203,0.198822138,-0.59951666,0.167432313,600,viral_gRNA
vienna_2_60C,"Huber, 2019 in virion",0.377430751,0.003118435,0.371370752,0.383457093,0.11848382,0.074058828,-0.026886505,0.261743591,600,viral_gRNA
vienna_2_60C,"Huber, 2019 in vitro",0.17632809,0.008031122,0.159806086,0.191963368,0.195195404,0.622218606,-1.026525497,1.392642492,600,viral_gRNA
vienna_2_60C,"Kutchko,2018",0.413499219,0.005578335,0.402433109,0.424143522,0.027209924,0.123587949,-0.225587378,0.253073505,600,viral_gRNA
vienna_2_60C,"Lavender,2015",0.36384939,0.006531548,0.35027306,0.37665187,0.400325776,0.163425063,0.050516639,0.696130329,600,viral_gRNA
vienna_2_60C,"Siegfried,2014",0.38877138,0.006210547,0.376640932,0.401679735,0.384404312,0.149855843,0.090891818,0.683077245,600,viral_gRNA
vienna_2_60C,"Simon,2019 Invitro",0.583531934,0.008163274,0.5671929,0.598919168,-0.169231839,0.161939826,-0.488555172,0.145902744,600,viral_gRNA
vienna_2_60C,"Simon,2019 Invivo",0.461578069,0.01001612,0.441533064,0.480869716,0.050804037,0.212750273,-0.363350674,0.472270087,600,viral_gRNA
vienna_2_60C,"Watters,2018",-0.014864831,0.028835038,-0.069502334,0.04417594,-0.738566566,0.760073658,-1.913468111,1.025225328,600,viral_gRNA
vienna_2_60C,"Watts,2009",0.507255116,0.008456652,0.490584166,0.523142549,0.139962077,0.187886132,-0.233252484,0.48493034,600,viral_gRNA
contrafold_2,"Huston, 2021 SARS-CoV-2 in vivo",0.212128752,0.005980422,0.200765026,0.224287895,0.462580364,0.262872248,-0.054558417,0.984263717,600,SARS-CoV-2_gRNA
contrafold_2,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.528079015,0.005957737,0.516698561,0.539733863,0.459683618,0.188222227,0.110474331,0.846498995,600,SARS-CoV-2_gRNA
contrafold_2,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.331098808,0.005283935,0.320763393,0.3413963,0.461908939,0.169313524,0.119707612,0.781790382,600,SARS-CoV-2_gRNA
contrafold_2,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.344392413,0.005132491,0.334191206,0.354476296,0.615696969,0.181903865,0.229647684,0.99166625,600,SARS-CoV-2_gRNA
contrafold_2,"Sun, 2021 SARS-CoV-2 in vitro",0.330189481,0.005060143,0.320068775,0.33997521,0.382375332,0.163973182,0.045264846,0.690514829,600,SARS-CoV-2_gRNA
contrafold_2,"Sun, 2021 SARS-CoV-2 in vivo",0.408861303,0.004820238,0.399099869,0.418009257,0.397091784,0.167823129,0.054565648,0.718017944,600,SARS-CoV-2_gRNA
eternafold_B,"Huston, 2021 SARS-CoV-2 in vivo",0.240191022,0.005875784,0.228907421,0.251374263,1.805803118,0.158378915,1.464305822,2.082641582,600,SARS-CoV-2_gRNA
eternafold_B,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.559184116,0.006023425,0.54771657,0.570965517,1.526072139,0.143674817,1.222737408,1.783445181,600,SARS-CoV-2_gRNA
eternafold_B,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.360165423,0.004984656,0.350498205,0.369835769,1.492059285,0.132049326,1.223119686,1.735943615,600,SARS-CoV-2_gRNA
eternafold_B,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.367355101,0.005087987,0.357585211,0.376985586,1.515632053,0.139597421,1.226062556,1.77251998,600,SARS-CoV-2_gRNA
eternafold_B,"Sun, 2021 SARS-CoV-2 in vitro",0.365670033,0.005153497,0.356009307,0.375726401,1.624772805,0.12132804,1.384556582,1.849795565,600,SARS-CoV-2_gRNA
eternafold_B,"Sun, 2021 SARS-CoV-2 in vivo",0.442612309,0.004935373,0.432952974,0.451963705,1.657990778,0.12149688,1.407323392,1.876634826,600,SARS-CoV-2_gRNA
rnasoft_blstar,"Huston, 2021 SARS-CoV-2 in vivo",0.20737454,0.006517667,0.194562673,0.220209182,0.234389255,0.288275953,-0.298907476,0.805566183,600,SARS-CoV-2_gRNA
rnasoft_blstar,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.54156149,0.006339038,0.529246467,0.553991799,0.921097549,0.179569189,0.578929894,1.276373264,600,SARS-CoV-2_gRNA
rnasoft_blstar,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.332855675,0.005130761,0.322155245,0.342982832,0.52416805,0.164769568,0.195892202,0.843018391,600,SARS-CoV-2_gRNA
rnasoft_blstar,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.341412089,0.005300107,0.331432824,0.351476106,0.499910947,0.190401676,0.116530327,0.855451301,600,SARS-CoV-2_gRNA
rnasoft_blstar,"Sun, 2021 SARS-CoV-2 in vitro",0.333346015,0.005353711,0.323036989,0.343580807,0.493566979,0.169912944,0.168044705,0.824037817,600,SARS-CoV-2_gRNA
rnasoft_blstar,"Sun, 2021 SARS-CoV-2 in vivo",0.414021068,0.005206038,0.403861737,0.424725359,0.588790419,0.174394829,0.231897179,0.927164568,600,SARS-CoV-2_gRNA
rnastructure,"Huston, 2021 SARS-CoV-2 in vivo",0.181141905,0.006715209,0.167369444,0.193546949,-1.012337623,0.253718149,-1.477783498,-0.514056807,600,SARS-CoV-2_gRNA
rnastructure,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.484193419,0.006909527,0.470651126,0.497647161,-1.042897748,0.193802903,-1.393103264,-0.660187139,600,SARS-CoV-2_gRNA
rnastructure,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.282019447,0.005685732,0.271026236,0.292780474,-1.274526081,0.155442351,-1.568213309,-0.974230388,600,SARS-CoV-2_gRNA
rnastructure,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.298904826,0.005421847,0.288798731,0.30985835,-1.164855465,0.168912997,-1.484252021,-0.814785537,600,SARS-CoV-2_gRNA
rnastructure,"Sun, 2021 SARS-CoV-2 in vitro",0.284081292,0.005773477,0.272549887,0.294807839,-1.229517512,0.153713745,-1.516656682,-0.930096635,600,SARS-CoV-2_gRNA
rnastructure,"Sun, 2021 SARS-CoV-2 in vivo",0.368493345,0.005725213,0.357266577,0.379571049,-1.110461381,0.171712992,-1.444606475,-0.762013215,600,SARS-CoV-2_gRNA
rnastructure_60C,"Huston, 2021 SARS-CoV-2 in vivo",0.195495675,0.006303119,0.18366512,0.207781296,-0.332116768,0.287853834,-0.881335319,0.227735738,600,SARS-CoV-2_gRNA
rnastructure_60C,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.494070267,0.006752853,0.480825695,0.506749527,-0.70510265,0.201439047,-1.10924041,-0.323464166,600,SARS-CoV-2_gRNA
rnastructure_60C,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.31517164,0.005579315,0.304630387,0.326115106,-0.102267696,0.185762918,-0.461040927,0.259566929,600,SARS-CoV-2_gRNA
rnastructure_60C,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.323311011,0.005653674,0.312349737,0.334186828,-0.210160748,0.200916394,-0.597781276,0.190209815,600,SARS-CoV-2_gRNA
rnastructure_60C,"Sun, 2021 SARS-CoV-2 in vitro",0.31678495,0.005271947,0.306395639,0.327144536,-0.085823511,0.171910439,-0.427744565,0.249079449,600,SARS-CoV-2_gRNA
rnastructure_60C,"Sun, 2021 SARS-CoV-2 in vivo",0.391819851,0.005249884,0.381192868,0.401367553,-0.239080116,0.181489932,-0.617540263,0.096693992,600,SARS-CoV-2_gRNA
vienna_2,"Huston, 2021 SARS-CoV-2 in vivo",0.183741858,0.006586517,0.170009297,0.196206118,-0.890272322,0.256791188,-1.386496802,-0.36468314,600,SARS-CoV-2_gRNA
vienna_2,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.491153357,0.006984494,0.477392606,0.505055753,-0.804384935,0.2047832,-1.191296289,-0.406925498,600,SARS-CoV-2_gRNA
vienna_2,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.283921036,0.00587022,0.272398836,0.294959113,-1.206129928,0.158420972,-1.49940393,-0.876302442,600,SARS-CoV-2_gRNA
vienna_2,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.297977102,0.005817851,0.287203721,0.310031117,-1.200941591,0.175129665,-1.494986945,-0.817492042,600,SARS-CoV-2_gRNA
vienna_2,"Sun, 2021 SARS-CoV-2 in vitro",0.28706507,0.005766548,0.276010777,0.298231231,-1.125574378,0.162473721,-1.423520235,-0.802424963,600,SARS-CoV-2_gRNA
vienna_2,"Sun, 2021 SARS-CoV-2 in vivo",0.368532,0.005693862,0.357859776,0.380435577,-1.108522631,0.166731507,-1.429044559,-0.775329805,600,SARS-CoV-2_gRNA
vienna_2_60C,"Huston, 2021 SARS-CoV-2 in vivo",0.196842413,0.006310495,0.184240487,0.209292546,-0.268046023,0.283904194,-0.817108848,0.288646444,600,SARS-CoV-2_gRNA
vienna_2_60C,"Manfredonia, 2020 SARS-CoV-2 DMS in vitro",0.504341721,0.006677187,0.490835208,0.517584963,-0.354467972,0.213896117,-0.773469409,0.066316566,600,SARS-CoV-2_gRNA
vienna_2_60C,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vitro",0.321026439,0.005177921,0.311297336,0.331274527,0.104787431,0.167948167,-0.210068827,0.434393005,600,SARS-CoV-2_gRNA
vienna_2_60C,"Manfredonia, 2020 SARS-CoV-2 SHAPE in vivo",0.327251282,0.005435188,0.316888127,0.33801655,-0.055282165,0.198298309,-0.45351979,0.312389244,600,SARS-CoV-2_gRNA
vienna_2_60C,"Sun, 2021 SARS-CoV-2 in vitro",0.317545631,0.005459499,0.306616881,0.328540839,-0.059799714,0.175628514,-0.401007849,0.282001323,600,SARS-CoV-2_gRNA
vienna_2_60C,"Sun, 2021 SARS-CoV-2 in vivo",0.393260322,0.00505488,0.38360954,0.403048842,-0.185808853,0.172364974,-0.499329179,0.172245312,600,SARS-CoV-2_gRNA
contrafold_2,"Leppek, 2021, Nluc mRNA 1M7 in vitro",0.283988184,0.024100718,0.236082248,0.32944465,-0.565132415,0.778363087,-1.836278611,1.109167746,600,mRNA
contrafold_2,"Leppek, 2021, Nluc mRNA DMS in vitro",0.616522254,0.019583542,0.57552143,0.654506032,0.288045343,0.565156661,-0.866121084,1.358101755,600,mRNA
